2026-01-19 09:13:47.485 - INFO - ============================================================
2026-01-19 09:13:47.485 - INFO - 开始KMERIA完整分析流程|Starting KMERIA complete analysis pipeline
2026-01-19 09:13:47.485 - INFO - ============================================================
2026-01-19 09:13:47.485 - INFO - ============================================================
2026-01-19 09:13:47.485 - INFO - 执行步骤|Executing step: COUNT
2026-01-19 09:13:47.485 - INFO - ============================================================
2026-01-19 09:13:47.485 - INFO - 开始k-mer计数|Starting k-mer counting
2026-01-19 09:13:47.485 - INFO - 样本数量|Sample count: 181
2026-01-19 09:13:48.925 - INFO - 跳过样本|Skip sample: WK018A (输出文件已存在|output file exists: output/01_kmer_counts/WK018A_k31.bin, 19322.28M)
2026-01-19 09:13:48.929 - INFO - 跳过样本|Skip sample: WK38A (输出文件已存在|output file exists: output/01_kmer_counts/WK38A_k31.bin, 21109.14M)
2026-01-19 09:13:48.929 - INFO - 跳过样本|Skip sample: WK002A (输出文件已存在|output file exists: output/01_kmer_counts/WK002A_k31.bin, 20461.85M)
2026-01-19 09:13:48.929 - INFO - 处理批次|Processing batch 37/46: 4 个样本|samples
2026-01-19 09:13:48.930 - INFO - 跳过样本|Skip sample: WK003A (输出文件已存在|output file exists: output/01_kmer_counts/WK003A_k31.bin, 20663.06M)
2026-01-19 09:13:48.930 - INFO - 跳过样本|Skip sample: WK42A (输出文件已存在|output file exists: output/01_kmer_counts/WK42A_k31.bin, 9101.57M)
2026-01-19 09:13:48.931 - INFO - 跳过样本|Skip sample: WJ45A (输出文件已存在|output file exists: output/01_kmer_counts/WJ45A_k31.bin, 19045.57M)
2026-01-19 09:13:48.931 - INFO - 跳过样本|Skip sample: WK057A (输出文件已存在|output file exists: output/01_kmer_counts/WK057A_k31.bin, 19603.08M)
2026-01-19 09:13:48.931 - INFO - 处理批次|Processing batch 38/46: 4 个样本|samples
2026-01-19 09:13:48.931 - INFO - 跳过样本|Skip sample: WK084-2A (输出文件已存在|output file exists: output/01_kmer_counts/WK084-2A_k31.bin, 20956.66M)
2026-01-19 09:13:48.932 - INFO - 跳过样本|Skip sample: WK084-1A (输出文件已存在|output file exists: output/01_kmer_counts/WK084-1A_k31.bin, 18180.38M)
2026-01-19 09:13:48.932 - INFO - 跳过样本|Skip sample: SDW073-2A (输出文件已存在|output file exists: output/01_kmer_counts/SDW073-2A_k31.bin, 15582.56M)
2026-01-19 09:13:48.932 - INFO - 跳过样本|Skip sample: GDW87A (输出文件已存在|output file exists: output/01_kmer_counts/GDW87A_k31.bin, 17721.68M)
2026-01-19 09:13:48.932 - INFO - 处理批次|Processing batch 39/46: 4 个样本|samples
2026-01-19 09:13:48.933 - INFO - 跳过样本|Skip sample: DB65A (输出文件已存在|output file exists: output/01_kmer_counts/DB65A_k31.bin, 20049.47M)
2026-01-19 09:13:48.940 - INFO - 跳过样本|Skip sample: DB103A (输出文件已存在|output file exists: output/01_kmer_counts/DB103A_k31.bin, 20754.18M)
2026-01-19 09:13:48.940 - INFO - 跳过样本|Skip sample: DB45A (输出文件已存在|output file exists: output/01_kmer_counts/DB45A_k31.bin, 18349.35M)
2026-01-19 09:13:48.942 - INFO - 跳过样本|Skip sample: DB27A (输出文件已存在|output file exists: output/01_kmer_counts/DB27A_k31.bin, 20367.07M)
2026-01-19 09:13:48.942 - INFO - 处理批次|Processing batch 40/46: 4 个样本|samples
2026-01-19 09:13:48.942 - INFO - 跳过样本|Skip sample: DB61A (输出文件已存在|output file exists: output/01_kmer_counts/DB61A_k31.bin, 19418.27M)
2026-01-19 09:13:48.942 - INFO - 跳过样本|Skip sample: DB95A (输出文件已存在|output file exists: output/01_kmer_counts/DB95A_k31.bin, 20138.68M)
2026-01-19 09:13:48.942 - INFO - 跳过样本|Skip sample: DB97A (输出文件已存在|output file exists: output/01_kmer_counts/DB97A_k31.bin, 18373.84M)
2026-01-19 09:13:48.956 - INFO - 跳过样本|Skip sample: DB41A (输出文件已存在|output file exists: output/01_kmer_counts/DB41A_k31.bin, 18251.10M)
2026-01-19 09:13:48.956 - INFO - 处理批次|Processing batch 41/46: 4 个样本|samples
2026-01-19 09:13:48.968 - INFO - 跳过样本|Skip sample: DB40A (输出文件已存在|output file exists: output/01_kmer_counts/DB40A_k31.bin, 24661.49M)
2026-01-19 09:13:48.979 - INFO - 跳过样本|Skip sample: DB104A (输出文件已存在|output file exists: output/01_kmer_counts/DB104A_k31.bin, 15415.24M)
2026-01-19 09:13:48.986 - INFO - 跳过样本|Skip sample: DB93A (输出文件已存在|output file exists: output/01_kmer_counts/DB93A_k31.bin, 27480.26M)
2026-01-19 09:13:48.986 - INFO - 跳过样本|Skip sample: DB107A (输出文件已存在|output file exists: output/01_kmer_counts/DB107A_k31.bin, 19848.36M)
2026-01-19 09:13:48.986 - INFO - 处理批次|Processing batch 42/46: 4 个样本|samples
2026-01-19 09:13:49.001 - INFO - 跳过样本|Skip sample: DB30A (输出文件已存在|output file exists: output/01_kmer_counts/DB30A_k31.bin, 19506.42M)
2026-01-19 09:13:49.001 - INFO - 跳过样本|Skip sample: WJ51A (输出文件已存在|output file exists: output/01_kmer_counts/WJ51A_k31.bin, 20285.73M)
2026-01-19 09:13:49.021 - INFO - 跳过样本|Skip sample: DB57A (输出文件已存在|output file exists: output/01_kmer_counts/DB57A_k31.bin, 20933.24M)
2026-01-19 09:13:49.029 - INFO - 跳过样本|Skip sample: DB67A (输出文件已存在|output file exists: output/01_kmer_counts/DB67A_k31.bin, 21240.66M)
2026-01-19 09:13:49.029 - INFO - 处理批次|Processing batch 43/46: 4 个样本|samples
2026-01-19 09:13:49.029 - INFO - 跳过样本|Skip sample: DB75A (输出文件已存在|output file exists: output/01_kmer_counts/DB75A_k31.bin, 26325.32M)
2026-01-19 09:13:49.039 - INFO - 跳过样本|Skip sample: DB79A (输出文件已存在|output file exists: output/01_kmer_counts/DB79A_k31.bin, 19592.54M)
2026-01-19 09:13:49.042 - INFO - 跳过样本|Skip sample: DB76A (输出文件已存在|output file exists: output/01_kmer_counts/DB76A_k31.bin, 18283.86M)
2026-01-19 09:13:49.053 - INFO - 跳过样本|Skip sample: DB68A (输出文件已存在|output file exists: output/01_kmer_counts/DB68A_k31.bin, 20809.42M)
2026-01-19 09:13:49.053 - INFO - 处理批次|Processing batch 44/46: 4 个样本|samples
2026-01-19 09:13:49.059 - INFO - 跳过样本|Skip sample: DB74A (输出文件已存在|output file exists: output/01_kmer_counts/DB74A_k31.bin, 17512.36M)
2026-01-19 09:13:49.073 - INFO - 跳过样本|Skip sample: DB72A (输出文件已存在|output file exists: output/01_kmer_counts/DB72A_k31.bin, 20703.71M)
2026-01-19 09:13:49.074 - INFO - 跳过样本|Skip sample: DB22A (输出文件已存在|output file exists: output/01_kmer_counts/DB22A_k31.bin, 19651.40M)
2026-01-19 09:13:49.074 - INFO - 跳过样本|Skip sample: DB53A (输出文件已存在|output file exists: output/01_kmer_counts/DB53A_k31.bin, 20005.93M)
2026-01-19 09:13:49.074 - INFO - 处理批次|Processing batch 45/46: 4 个样本|samples
2026-01-19 09:13:49.088 - INFO - 跳过样本|Skip sample: DB63A (输出文件已存在|output file exists: output/01_kmer_counts/DB63A_k31.bin, 16526.70M)
2026-01-19 09:13:49.089 - INFO - 跳过样本|Skip sample: DB106A (输出文件已存在|output file exists: output/01_kmer_counts/DB106A_k31.bin, 20765.53M)
2026-01-19 09:13:49.089 - INFO - 跳过样本|Skip sample: DB102A (输出文件已存在|output file exists: output/01_kmer_counts/DB102A_k31.bin, 20541.09M)
2026-01-19 09:13:49.090 - INFO - 跳过样本|Skip sample: DB89A (输出文件已存在|output file exists: output/01_kmer_counts/DB89A_k31.bin, 18798.38M)
2026-01-19 09:13:49.090 - INFO - 处理批次|Processing batch 46/46: 1 个样本|samples
2026-01-19 09:13:49.090 - INFO - 跳过样本|Skip sample: DB8A (输出文件已存在|output file exists: output/01_kmer_counts/DB8A_k31.bin, 21334.13M)
2026-01-19 09:13:49.090 - INFO - k-mer计数完成|K-mer counting completed
2026-01-19 09:13:49.090 - INFO - 成功|Success: 181/181
2026-01-19 09:13:49.090 - INFO - 步骤count完成|Step count completed
2026-01-19 09:13:49.090 - INFO - ============================================================
2026-01-19 09:13:49.090 - INFO - 执行步骤|Executing step: KCTM
2026-01-19 09:13:49.090 - INFO - ============================================================
2026-01-19 09:13:52.063 - INFO - 跳过矩阵构建|Skip matrix construction (输出文件已存在|output files exist: 7473 files, 1954867.47M)
2026-01-19 09:13:52.064 - INFO - 步骤kctm完成|Step kctm completed
2026-01-19 09:13:52.064 - INFO - ============================================================
2026-01-19 09:13:52.064 - INFO - 执行步骤|Executing step: FILTER
2026-01-19 09:13:52.064 - INFO - ============================================================
2026-01-19 09:13:53.467 - INFO - 跳过矩阵过滤|Skip matrix filtering (输出文件已存在|output files exist: 7474 files, 30947.97M)
2026-01-19 09:13:53.467 - INFO - 步骤filter完成|Step filter completed
2026-01-19 09:13:53.467 - INFO - ============================================================
2026-01-19 09:13:53.467 - INFO - 执行步骤|Executing step: M2B
2026-01-19 09:13:53.467 - INFO - ============================================================
2026-01-19 09:13:55.498 - INFO - 跳过格式转换|Skip format conversion (输出文件已存在|output files exist: 7473 files, 8612.29M)
2026-01-19 09:13:55.499 - INFO - 步骤m2b完成|Step m2b completed
2026-01-19 09:13:55.499 - INFO - ============================================================
2026-01-19 09:13:55.499 - INFO - 执行步骤|Executing step: ASSO
2026-01-19 09:13:55.499 - INFO - ============================================================
2026-01-19 09:13:55.499 - INFO - 开始k-mer关联分析|Starting k-mer association analysis
2026-01-19 09:14:00.739 - INFO - 跳过关联分析|Skip association analysis (输出文件已存在|output files exist: 14946 files, 3731.39M)
2026-01-19 09:14:00.739 - INFO - 步骤asso完成|Step asso completed
2026-01-19 09:14:00.740 - INFO - 
2026-01-19 09:14:00.740 - INFO - ============================================================
2026-01-19 09:14:00.740 - INFO - 执行质控统计|Executing QC statistics
2026-01-19 09:14:00.740 - INFO - ============================================================
2026-01-19 09:14:00.740 - INFO - 开始质控统计|Starting QC statistics
2026-01-19 09:14:00.757 - INFO - k-mer文件数|K-mer file count: 181
2026-01-19 09:14:00.757 - INFO - 总大小|Total size: 2897853.52M bytes
2026-01-19 09:14:00.849 - INFO - QC报告已保存|QC report saved: output/06_qc_reports/qc_report.json
2026-01-19 09:14:00.849 - INFO - 
2026-01-19 09:14:00.849 - INFO - ============================================================
2026-01-19 09:14:00.849 - INFO - 执行Post-GWAS分析|Executing Post-GWAS analysis
2026-01-19 09:14:00.849 - INFO - ============================================================
2026-01-19 09:14:00.849 - INFO - 开始Post-GWAS分析|Starting Post-GWAS analysis
2026-01-19 09:14:00.878 - INFO - 找到|Found 7473 个关联结果文件|association result files
2026-01-19 09:14:00.893 - INFO - 输出目录|Output directory: output/07_post_gwas_bwa
2026-01-19 09:14:00.893 - INFO - 比对工具|Alignment tool: bwa
2026-01-19 09:14:00.893 - INFO - 合并|Merging 7473 个关联结果文件|association result files
2026-01-19 09:17:02.953 - INFO - 合并完成|Merge completed
2026-01-19 09:17:10.990 - INFO - 总k-mer数|Total k-mers: 77.37M
2026-01-19 09:17:10.990 - INFO - 阈值设置|Threshold settings:
2026-01-19 09:17:10.990 - INFO -   严格阈值|Strict threshold: 1e-05
2026-01-19 09:17:10.990 - INFO -   Bonferroni校正阈值|Bonferroni threshold: 6.462301633512173e-10
2026-01-19 09:17:10.990 - INFO - 创建所有k-mer的FASTA文件|Creating FASTA file for all k-mers
2026-01-19 09:18:55.709 - INFO - 创建了|Created 77.37M 个k-mer记录|k-mer records
2026-01-19 09:18:55.709 - INFO - k-mer映射文件|K-mer mapping file: output/07_post_gwas_bwa/all_kmers.mapping.txt
2026-01-19 09:18:55.709 - INFO - 使用BWA进行k-mer比对|Using BWA for k-mer alignment
2026-01-19 09:18:55.709 - INFO - BWA参数|BWA parameters: -k 9 -T 10 -a
2026-01-19 09:18:55.709 - INFO - 智能过滤阈值|Smart filtering threshold: AS_ratio = 0.95
2026-01-19 09:18:55.709 - INFO - 运行BWA比对|Running BWA alignment
2026-01-19 09:18:55.709 - INFO - 这可能需要较长时间...|This may take a while...
2026-01-19 09:18:55.711 - INFO - BWA索引已存在，跳过创建|BWA index already exists, skipping: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/19.第一批369个有表型的样品去冗余做kmer-GWAS-分级作为表型/genome.fa
2026-01-19 09:18:55.711 - INFO - 统计查询序列数量|Counting query sequences...
2026-01-19 09:19:08.876 - INFO - 查询序列数量|Query sequence count: 77.37M
2026-01-19 09:19:08.877 - WARNING - 序列数量过大|Large sequence count (77.37M), 启用分批处理|enabling batch processing
2026-01-19 09:19:08.877 - INFO - 拆分FASTA文件为批次（每批次|Splitting FASTA into batches (2000000 sequences/batch）
2026-01-19 09:19:08.877 - INFO - 创建批次|Creating batch 1: output/07_post_gwas_bwa/batches/batch_001.fa
2026-01-19 09:19:14.493 - INFO - 创建批次|Creating batch 10: output/07_post_gwas_bwa/batches/batch_010.fa
2026-01-19 09:19:20.731 - INFO - 创建批次|Creating batch 20: output/07_post_gwas_bwa/batches/batch_020.fa
2026-01-19 09:19:26.967 - INFO - 创建批次|Creating batch 30: output/07_post_gwas_bwa/batches/batch_030.fa
2026-01-19 09:19:33.001 - INFO - FASTA拆分完成|FASTA splitting completed: 39 个批次|batches, 总计|total 77371814 条序列|sequences
2026-01-19 09:19:33.001 - INFO - ============================================================
2026-01-19 09:19:33.001 - INFO - 处理批次|Processing batch 1/39
2026-01-19 09:19:33.001 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_001.fa
2026-01-19 09:19:33.001 - INFO - ============================================================
2026-01-19 09:19:33.002 - INFO - 运行BWA mem|Running BWA mem
2026-01-19 09:20:50.308 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 1)
2026-01-19 09:20:50.308 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-19 09:20:50.308 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-19 09:21:25.867 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-19 09:22:01.388 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-19 09:22:37.534 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-19 09:23:13.317 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-19 09:23:49.525 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-19 09:24:26.156 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-19 09:25:01.197 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-19 09:25:38.450 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-19 09:26:13.713 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-19 09:26:51.754 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-19 09:27:27.216 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-19 09:28:17.166 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-19 09:28:52.470 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-19 09:29:27.720 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-19 09:30:07.524 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-19 09:30:43.324 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-19 09:31:18.707 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-19 09:31:59.839 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-19 09:32:35.357 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-19 09:33:10.814 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-19 09:33:46.167 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-19 09:34:21.553 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-19 09:35:03.765 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-19 09:35:39.174 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-19 09:36:14.557 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-19 09:36:50.037 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-19 09:37:25.444 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-19 09:38:09.755 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-19 09:38:45.231 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-19 09:39:20.693 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-19 09:39:56.215 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-19 09:40:31.722 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-19 09:41:07.113 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-19 09:41:39.625 - INFO - SAM文件读取完成|SAM file reading completed: 339.16M 行|lines, 2000000 k-mers
2026-01-19 09:42:23.985 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.77M filtered hits (保留率|retention: 100.0%)
2026-01-19 09:43:04.841 - INFO - 批次1过滤完成|Batch 1 filtering completed
2026-01-19 09:43:04.841 - INFO - ============================================================
2026-01-19 09:43:04.841 - INFO - 处理批次|Processing batch 2/39
2026-01-19 09:43:04.841 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_002.fa
2026-01-19 09:43:04.841 - INFO - ============================================================
2026-01-19 09:43:04.841 - INFO - 运行BWA mem|Running BWA mem
2026-01-19 09:44:22.935 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 2)
2026-01-19 09:44:22.935 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-19 09:44:22.935 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-19 09:44:58.417 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-19 09:45:34.255 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-19 09:46:10.799 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-19 09:46:47.000 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-19 09:47:23.540 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-19 09:48:00.484 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-19 09:48:37.918 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-19 09:49:13.192 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-19 09:49:51.149 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-19 09:50:26.567 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-19 09:51:05.488 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-19 09:51:41.024 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-19 09:52:16.418 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-19 09:52:56.173 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-19 09:53:31.662 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-19 09:54:07.168 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-19 09:54:42.654 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-19 09:55:23.389 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-19 09:55:58.896 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-19 09:56:34.427 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-19 09:57:09.963 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-19 09:57:52.150 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-19 09:58:27.742 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-19 09:59:03.318 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-19 09:59:38.795 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-19 10:00:14.280 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-19 10:00:57.754 - INFO - 已处理|Processed: 270.00M 行|lines
