2026-02-02 20:35:14.247 - INFO - ====================================================================================================
2026-02-02 20:35:14.248 - INFO -  Kmer丰度转VCF工具|Kmer Abundance to VCF Converter
2026-02-02 20:35:14.249 - INFO - ====================================================================================================
2026-02-02 20:35:14.249 - INFO - 输入文件|Input file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/01.kmer_db/kmer_matrix_with_header.txt
2026-02-02 20:35:14.249 - INFO - 输出VCF|Output VCF: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf_快速模式/kmer.vcf.gz
2026-02-02 20:35:14.249 - INFO - 样本数|Number of samples: 181
2026-02-02 20:35:14.249 - INFO - 运行模式|Running mode: 快速模式（单次遍历）|Fast mode (single pass)
2026-02-02 20:35:14.249 - INFO - 染色体长度|Chromosome length: 1,000
2026-02-02 20:35:14.249 - INFO - 
2026-02-02 20:35:14.254 - INFO - ====================================================================================================
2026-02-02 20:35:14.254 - INFO -  快速模式转换（单次遍历）|Fast Mode Conversion (Single Pass)
2026-02-02 20:35:14.254 - INFO - ====================================================================================================
2026-02-02 20:35:14.254 - INFO - 输入文件|Input file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/01.kmer_db/kmer_matrix_with_header.txt
2026-02-02 20:35:14.254 - INFO - 输出VCF|Output VCF: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf_快速模式/kmer.vcf.gz
2026-02-02 20:35:14.254 - INFO - 染色体长度|Chromosome length: 1,000
2026-02-02 20:35:14.254 - INFO - 
2026-02-02 20:35:14.256 - INFO - 样本数量|Number of samples: 181
2026-02-02 20:35:14.256 - INFO - 预估kmer总数|Estimated total kmers: 17,341,634,442
2026-02-02 20:35:14.256 - INFO - 染色体数量|Number of chromosomes: 17341635
2026-02-02 20:35:14.256 - INFO - 
2026-02-02 20:35:17.432 - INFO - 开始转换数据行|Starting data line conversion...
2026-02-02 20:35:33.235 - INFO - 已处理|Processed: 1,000,000 kmers, 输出|output: 999,999
2026-02-02 21:34:07.088 - INFO - 已处理|Processed: 224,000,000 kmers, 输出|output: 223,999,999
2026-02-02 21:34:22.852 - INFO - 已处理|Processed: 225,000,000 kmers, 输出|output: 224,999,999
2026-02-02 21:34:38.681 - INFO - 已处理|Processed: 226,000,000 kmers, 输出|output: 225,999,999
2026-02-02 21:34:54.498 - INFO - 已处理|Processed: 227,000,000 kmers, 输出|output: 226,999,999
2026-02-02 21:35:10.232 - INFO - 已处理|Processed: 228,000,000 kmers, 输出|output: 227,999,999
2026-02-02 21:35:25.987 - INFO - 已处理|Processed: 229,000,000 kmers, 输出|output: 228,999,999
2026-02-02 21:35:41.672 - INFO - 已处理|Processed: 230,000,000 kmers, 输出|output: 229,999,999
2026-02-02 21:35:57.381 - INFO - 已处理|Processed: 231,000,000 kmers, 输出|output: 230,999,999
2026-02-02 21:36:13.104 - INFO - 已处理|Processed: 232,000,000 kmers, 输出|output: 231,999,999
2026-02-02 21:36:28.816 - INFO - 已处理|Processed: 233,000,000 kmers, 输出|output: 232,999,999
2026-02-02 21:36:44.500 - INFO - 已处理|Processed: 234,000,000 kmers, 输出|output: 233,999,999
2026-02-02 21:37:00.205 - INFO - 已处理|Processed: 235,000,000 kmers, 输出|output: 234,999,999
2026-02-02 21:37:15.907 - INFO - 已处理|Processed: 236,000,000 kmers, 输出|output: 235,999,999
2026-02-02 21:37:31.637 - INFO - 已处理|Processed: 237,000,000 kmers, 输出|output: 236,999,999
2026-02-02 21:37:47.351 - INFO - 已处理|Processed: 238,000,000 kmers, 输出|output: 237,999,999
2026-02-02 21:38:03.045 - INFO - 已处理|Processed: 239,000,000 kmers, 输出|output: 238,999,999
2026-02-02 21:38:18.793 - INFO - 已处理|Processed: 240,000,000 kmers, 输出|output: 239,999,999
2026-02-02 21:38:34.546 - INFO - 已处理|Processed: 241,000,000 kmers, 输出|output: 240,999,999
2026-02-02 21:38:50.276 - INFO - 已处理|Processed: 242,000,000 kmers, 输出|output: 241,999,999
2026-02-02 21:39:06.099 - INFO - 已处理|Processed: 243,000,000 kmers, 输出|output: 242,999,999
2026-02-02 21:39:21.857 - INFO - 已处理|Processed: 244,000,000 kmers, 输出|output: 243,999,999
2026-02-02 21:39:37.615 - INFO - 已处理|Processed: 245,000,000 kmers, 输出|output: 244,999,999
2026-02-02 21:39:53.367 - INFO - 已处理|Processed: 246,000,000 kmers, 输出|output: 245,999,999
2026-02-02 21:40:09.105 - INFO - 已处理|Processed: 247,000,000 kmers, 输出|output: 246,999,999
2026-02-02 21:40:24.847 - INFO - 已处理|Processed: 248,000,000 kmers, 输出|output: 247,999,999
2026-02-02 21:40:40.623 - INFO - 已处理|Processed: 249,000,000 kmers, 输出|output: 248,999,999
2026-02-02 21:40:56.400 - INFO - 已处理|Processed: 250,000,000 kmers, 输出|output: 249,999,999
2026-02-02 21:41:12.218 - INFO - 已处理|Processed: 251,000,000 kmers, 输出|output: 250,999,999
2026-02-02 21:41:27.988 - INFO - 已处理|Processed: 252,000,000 kmers, 输出|output: 251,999,999
2026-02-02 21:41:43.760 - INFO - 已处理|Processed: 253,000,000 kmers, 输出|output: 252,999,999
2026-02-02 21:41:59.547 - INFO - 已处理|Processed: 254,000,000 kmers, 输出|output: 253,999,999
2026-02-02 21:42:15.353 - INFO - 已处理|Processed: 255,000,000 kmers, 输出|output: 254,999,999
2026-02-02 21:42:31.151 - INFO - 已处理|Processed: 256,000,000 kmers, 输出|output: 255,999,999
2026-02-02 21:42:46.928 - INFO - 已处理|Processed: 257,000,000 kmers, 输出|output: 256,999,999
2026-02-02 21:43:02.690 - INFO - 已处理|Processed: 258,000,000 kmers, 输出|output: 257,999,999
2026-02-02 21:43:18.470 - INFO - 已处理|Processed: 259,000,000 kmers, 输出|output: 258,999,999
2026-02-02 21:43:34.224 - INFO - 已处理|Processed: 260,000,000 kmers, 输出|output: 259,999,999
2026-02-02 21:43:49.946 - INFO - 已处理|Processed: 261,000,000 kmers, 输出|output: 260,999,999
2026-02-02 21:44:05.679 - INFO - 已处理|Processed: 262,000,000 kmers, 输出|output: 261,999,999
2026-02-02 21:44:21.466 - INFO - 已处理|Processed: 263,000,000 kmers, 输出|output: 262,999,999
2026-02-02 21:44:37.254 - INFO - 已处理|Processed: 264,000,000 kmers, 输出|output: 263,999,999
2026-02-02 21:44:53.015 - INFO - 已处理|Processed: 265,000,000 kmers, 输出|output: 264,999,999
2026-02-02 21:45:08.702 - INFO - 已处理|Processed: 266,000,000 kmers, 输出|output: 265,999,999
2026-02-02 21:45:24.356 - INFO - 已处理|Processed: 267,000,000 kmers, 输出|output: 266,999,999
2026-02-02 21:45:40.044 - INFO - 已处理|Processed: 268,000,000 kmers, 输出|output: 267,999,999
2026-02-02 21:45:55.716 - INFO - 已处理|Processed: 269,000,000 kmers, 输出|output: 268,999,999
2026-02-02 21:46:11.409 - INFO - 已处理|Processed: 270,000,000 kmers, 输出|output: 269,999,999
2026-02-02 21:46:27.102 - INFO - 已处理|Processed: 271,000,000 kmers, 输出|output: 270,999,999
2026-02-02 21:46:42.805 - INFO - 已处理|Processed: 272,000,000 kmers, 输出|output: 271,999,999
2026-02-02 21:46:58.512 - INFO - 已处理|Processed: 273,000,000 kmers, 输出|output: 272,999,999
2026-02-02 21:47:14.236 - INFO - 已处理|Processed: 274,000,000 kmers, 输出|output: 273,999,999
2026-02-02 21:47:29.934 - INFO - 已处理|Processed: 275,000,000 kmers, 输出|output: 274,999,999
2026-02-02 21:47:45.568 - INFO - 已处理|Processed: 276,000,000 kmers, 输出|output: 275,999,999
2026-02-02 21:48:01.207 - INFO - 已处理|Processed: 277,000,000 kmers, 输出|output: 276,999,999
2026-02-02 21:48:16.857 - INFO - 已处理|Processed: 278,000,000 kmers, 输出|output: 277,999,999
2026-02-02 21:48:32.494 - INFO - 已处理|Processed: 279,000,000 kmers, 输出|output: 278,999,999
2026-02-02 21:48:48.117 - INFO - 已处理|Processed: 280,000,000 kmers, 输出|output: 279,999,999
2026-02-02 21:49:03.777 - INFO - 已处理|Processed: 281,000,000 kmers, 输出|output: 280,999,999
2026-02-02 21:49:19.489 - INFO - 已处理|Processed: 282,000,000 kmers, 输出|output: 281,999,999
2026-02-02 21:49:35.188 - INFO - 已处理|Processed: 283,000,000 kmers, 输出|output: 282,999,999
2026-02-02 21:49:50.894 - INFO - 已处理|Processed: 284,000,000 kmers, 输出|output: 283,999,999
2026-02-02 21:50:06.628 - INFO - 已处理|Processed: 285,000,000 kmers, 输出|output: 284,999,999
2026-02-02 21:50:22.483 - INFO - 已处理|Processed: 286,000,000 kmers, 输出|output: 285,999,999
2026-02-02 21:50:38.402 - INFO - 已处理|Processed: 287,000,000 kmers, 输出|output: 286,999,999
2026-02-02 21:50:54.176 - INFO - 已处理|Processed: 288,000,000 kmers, 输出|output: 287,999,999
2026-02-02 21:51:09.912 - INFO - 已处理|Processed: 289,000,000 kmers, 输出|output: 288,999,999
2026-02-02 21:51:25.649 - INFO - 已处理|Processed: 290,000,000 kmers, 输出|output: 289,999,999
2026-02-02 21:51:41.405 - INFO - 已处理|Processed: 291,000,000 kmers, 输出|output: 290,999,999
2026-02-02 21:51:57.097 - INFO - 已处理|Processed: 292,000,000 kmers, 输出|output: 291,999,999
2026-02-02 21:52:12.761 - INFO - 已处理|Processed: 293,000,000 kmers, 输出|output: 292,999,999
2026-02-02 21:52:28.419 - INFO - 已处理|Processed: 294,000,000 kmers, 输出|output: 293,999,999
2026-02-02 21:52:44.095 - INFO - 已处理|Processed: 295,000,000 kmers, 输出|output: 294,999,999
2026-02-02 21:52:59.778 - INFO - 已处理|Processed: 296,000,000 kmers, 输出|output: 295,999,999
2026-02-02 21:53:15.527 - INFO - 已处理|Processed: 297,000,000 kmers, 输出|output: 296,999,999
2026-02-02 21:53:31.279 - INFO - 已处理|Processed: 298,000,000 kmers, 输出|output: 297,999,999
2026-02-02 21:53:47.044 - INFO - 已处理|Processed: 299,000,000 kmers, 输出|output: 298,999,999
2026-02-02 21:54:02.789 - INFO - 已处理|Processed: 300,000,000 kmers, 输出|output: 299,999,999
2026-02-02 21:54:18.618 - INFO - 已处理|Processed: 301,000,000 kmers, 输出|output: 300,999,999
2026-02-02 21:54:34.388 - INFO - 已处理|Processed: 302,000,000 kmers, 输出|output: 301,999,999
2026-02-02 21:54:50.115 - INFO - 已处理|Processed: 303,000,000 kmers, 输出|output: 302,999,999
2026-02-02 21:55:05.792 - INFO - 已处理|Processed: 304,000,000 kmers, 输出|output: 303,999,999
2026-02-02 21:55:21.430 - INFO - 已处理|Processed: 305,000,000 kmers, 输出|output: 304,999,999
2026-02-02 21:55:37.067 - INFO - 已处理|Processed: 306,000,000 kmers, 输出|output: 305,999,999
2026-02-02 21:55:52.693 - INFO - 已处理|Processed: 307,000,000 kmers, 输出|output: 306,999,999
2026-02-02 21:56:08.354 - INFO - 已处理|Processed: 308,000,000 kmers, 输出|output: 307,999,999
2026-02-02 21:56:24.066 - INFO - 已处理|Processed: 309,000,000 kmers, 输出|output: 308,999,999
2026-02-02 21:56:39.799 - INFO - 已处理|Processed: 310,000,000 kmers, 输出|output: 309,999,999
2026-02-02 21:56:55.499 - INFO - 已处理|Processed: 311,000,000 kmers, 输出|output: 310,999,999
2026-02-02 21:57:11.228 - INFO - 已处理|Processed: 312,000,000 kmers, 输出|output: 311,999,999
2026-02-02 21:57:27.054 - INFO - 已处理|Processed: 313,000,000 kmers, 输出|output: 312,999,999
2026-02-02 21:57:42.877 - INFO - 已处理|Processed: 314,000,000 kmers, 输出|output: 313,999,999
2026-02-02 21:57:58.627 - INFO - 已处理|Processed: 315,000,000 kmers, 输出|output: 314,999,999
2026-02-02 21:58:14.320 - INFO - 已处理|Processed: 316,000,000 kmers, 输出|output: 315,999,999
2026-02-02 21:58:30.182 - INFO - 已处理|Processed: 317,000,000 kmers, 输出|output: 316,999,999
2026-02-02 21:58:45.911 - INFO - 已处理|Processed: 318,000,000 kmers, 输出|output: 317,999,999
2026-02-02 21:59:01.640 - INFO - 已处理|Processed: 319,000,000 kmers, 输出|output: 318,999,999
2026-02-02 21:59:17.404 - INFO - 已处理|Processed: 320,000,000 kmers, 输出|output: 319,999,999
2026-02-02 21:59:33.189 - INFO - 已处理|Processed: 321,000,000 kmers, 输出|output: 320,999,999
2026-02-02 21:59:48.902 - INFO - 已处理|Processed: 322,000,000 kmers, 输出|output: 321,999,999
2026-02-02 22:00:04.632 - INFO - 已处理|Processed: 323,000,000 kmers, 输出|output: 322,999,999
2026-02-02 22:00:20.434 - INFO - 已处理|Processed: 324,000,000 kmers, 输出|output: 323,999,999
2026-02-02 22:00:36.218 - INFO - 已处理|Processed: 325,000,000 kmers, 输出|output: 324,999,999
2026-02-02 22:00:52.001 - INFO - 已处理|Processed: 326,000,000 kmers, 输出|output: 325,999,999
2026-02-02 22:01:07.752 - INFO - 已处理|Processed: 327,000,000 kmers, 输出|output: 326,999,999
2026-02-02 22:01:23.514 - INFO - 已处理|Processed: 328,000,000 kmers, 输出|output: 327,999,999
2026-02-02 22:01:39.317 - INFO - 已处理|Processed: 329,000,000 kmers, 输出|output: 328,999,999
2026-02-02 22:01:55.112 - INFO - 已处理|Processed: 330,000,000 kmers, 输出|output: 329,999,999
2026-02-02 22:02:10.819 - INFO - 已处理|Processed: 331,000,000 kmers, 输出|output: 330,999,999
2026-02-02 22:02:26.534 - INFO - 已处理|Processed: 332,000,000 kmers, 输出|output: 331,999,999
2026-02-02 22:02:42.232 - INFO - 已处理|Processed: 333,000,000 kmers, 输出|output: 332,999,999
2026-02-02 22:02:57.950 - INFO - 已处理|Processed: 334,000,000 kmers, 输出|output: 333,999,999
2026-02-02 22:03:13.694 - INFO - 已处理|Processed: 335,000,000 kmers, 输出|output: 334,999,999
2026-02-02 22:03:29.428 - INFO - 已处理|Processed: 336,000,000 kmers, 输出|output: 335,999,999
2026-02-02 22:03:45.184 - INFO - 已处理|Processed: 337,000,000 kmers, 输出|output: 336,999,999
2026-02-02 22:04:00.948 - INFO - 已处理|Processed: 338,000,000 kmers, 输出|output: 337,999,999
2026-02-02 22:04:16.735 - INFO - 已处理|Processed: 339,000,000 kmers, 输出|output: 338,999,999
2026-02-02 22:04:32.527 - INFO - 已处理|Processed: 340,000,000 kmers, 输出|output: 339,999,999
2026-02-02 22:04:48.344 - INFO - 已处理|Processed: 341,000,000 kmers, 输出|output: 340,999,999
2026-02-02 22:05:04.084 - INFO - 已处理|Processed: 342,000,000 kmers, 输出|output: 341,999,999
2026-02-02 22:05:19.825 - INFO - 已处理|Processed: 343,000,000 kmers, 输出|output: 342,999,999
2026-02-02 22:05:35.586 - INFO - 已处理|Processed: 344,000,000 kmers, 输出|output: 343,999,999
2026-02-02 22:05:51.313 - INFO - 已处理|Processed: 345,000,000 kmers, 输出|output: 344,999,999
2026-02-02 22:06:07.046 - INFO - 已处理|Processed: 346,000,000 kmers, 输出|output: 345,999,999
2026-02-02 22:06:22.771 - INFO - 已处理|Processed: 347,000,000 kmers, 输出|output: 346,999,999
2026-02-02 22:06:38.547 - INFO - 已处理|Processed: 348,000,000 kmers, 输出|output: 347,999,999
2026-02-02 22:06:54.305 - INFO - 已处理|Processed: 349,000,000 kmers, 输出|output: 348,999,999
2026-02-02 22:07:10.082 - INFO - 已处理|Processed: 350,000,000 kmers, 输出|output: 349,999,999
2026-02-02 22:07:25.863 - INFO - 已处理|Processed: 351,000,000 kmers, 输出|output: 350,999,999
2026-02-02 22:07:41.628 - INFO - 已处理|Processed: 352,000,000 kmers, 输出|output: 351,999,999
2026-02-02 22:07:57.497 - INFO - 已处理|Processed: 353,000,000 kmers, 输出|output: 352,999,999
2026-02-02 22:08:13.365 - INFO - 已处理|Processed: 354,000,000 kmers, 输出|output: 353,999,999
2026-02-02 22:08:29.189 - INFO - 已处理|Processed: 355,000,000 kmers, 输出|output: 354,999,999
2026-02-02 22:08:44.917 - INFO - 已处理|Processed: 356,000,000 kmers, 输出|output: 355,999,999
2026-02-02 22:09:00.720 - INFO - 已处理|Processed: 357,000,000 kmers, 输出|output: 356,999,999
2026-02-02 22:09:16.449 - INFO - 已处理|Processed: 358,000,000 kmers, 输出|output: 357,999,999
2026-02-02 22:09:32.289 - INFO - 已处理|Processed: 359,000,000 kmers, 输出|output: 358,999,999
2026-02-02 22:09:48.103 - INFO - 已处理|Processed: 360,000,000 kmers, 输出|output: 359,999,999
2026-02-02 22:10:03.852 - INFO - 已处理|Processed: 361,000,000 kmers, 输出|output: 360,999,999
2026-02-02 22:10:19.535 - INFO - 已处理|Processed: 362,000,000 kmers, 输出|output: 361,999,999
2026-02-02 22:10:35.214 - INFO - 已处理|Processed: 363,000,000 kmers, 输出|output: 362,999,999
2026-02-02 22:10:50.874 - INFO - 已处理|Processed: 364,000,000 kmers, 输出|output: 363,999,999
2026-02-02 22:11:06.598 - INFO - 已处理|Processed: 365,000,000 kmers, 输出|output: 364,999,999
2026-02-02 22:11:22.303 - INFO - 已处理|Processed: 366,000,000 kmers, 输出|output: 365,999,999
2026-02-02 22:11:38.080 - INFO - 已处理|Processed: 367,000,000 kmers, 输出|output: 366,999,999
2026-02-02 22:11:53.798 - INFO - 已处理|Processed: 368,000,000 kmers, 输出|output: 367,999,999
2026-02-02 22:12:09.506 - INFO - 已处理|Processed: 369,000,000 kmers, 输出|output: 368,999,999
2026-02-02 22:12:25.313 - INFO - 已处理|Processed: 370,000,000 kmers, 输出|output: 369,999,999
2026-02-02 22:12:41.130 - INFO - 已处理|Processed: 371,000,000 kmers, 输出|output: 370,999,999
2026-02-02 22:12:56.958 - INFO - 已处理|Processed: 372,000,000 kmers, 输出|output: 371,999,999
2026-02-02 22:13:12.815 - INFO - 已处理|Processed: 373,000,000 kmers, 输出|output: 372,999,999
2026-02-02 22:13:28.624 - INFO - 已处理|Processed: 374,000,000 kmers, 输出|output: 373,999,999
2026-02-02 22:13:44.473 - INFO - 已处理|Processed: 375,000,000 kmers, 输出|output: 374,999,999
2026-02-02 22:14:00.321 - INFO - 已处理|Processed: 376,000,000 kmers, 输出|output: 375,999,999
2026-02-02 22:14:16.166 - INFO - 已处理|Processed: 377,000,000 kmers, 输出|output: 376,999,999
2026-02-02 22:14:32.017 - INFO - 已处理|Processed: 378,000,000 kmers, 输出|output: 377,999,999
2026-02-02 22:14:47.859 - INFO - 已处理|Processed: 379,000,000 kmers, 输出|output: 378,999,999
2026-02-02 22:15:03.690 - INFO - 已处理|Processed: 380,000,000 kmers, 输出|output: 379,999,999
2026-02-02 22:15:19.478 - INFO - 已处理|Processed: 381,000,000 kmers, 输出|output: 380,999,999
2026-02-02 22:15:35.192 - INFO - 已处理|Processed: 382,000,000 kmers, 输出|output: 381,999,999
2026-02-02 22:15:50.944 - INFO - 已处理|Processed: 383,000,000 kmers, 输出|output: 382,999,999
2026-02-02 22:16:06.646 - INFO - 已处理|Processed: 384,000,000 kmers, 输出|output: 383,999,999
2026-02-02 22:16:22.386 - INFO - 已处理|Processed: 385,000,000 kmers, 输出|output: 384,999,999
2026-02-02 22:16:38.062 - INFO - 已处理|Processed: 386,000,000 kmers, 输出|output: 385,999,999
2026-02-02 22:16:53.878 - INFO - 已处理|Processed: 387,000,000 kmers, 输出|output: 386,999,999
2026-02-02 22:17:09.649 - INFO - 已处理|Processed: 388,000,000 kmers, 输出|output: 387,999,999
2026-02-02 22:17:25.405 - INFO - 已处理|Processed: 389,000,000 kmers, 输出|output: 388,999,999
2026-02-02 22:17:41.192 - INFO - 已处理|Processed: 390,000,000 kmers, 输出|output: 389,999,999
2026-02-02 22:17:56.977 - INFO - 已处理|Processed: 391,000,000 kmers, 输出|output: 390,999,999
2026-02-02 22:18:12.736 - INFO - 已处理|Processed: 392,000,000 kmers, 输出|output: 391,999,999
2026-02-02 22:18:28.486 - INFO - 已处理|Processed: 393,000,000 kmers, 输出|output: 392,999,999
2026-02-02 22:18:44.243 - INFO - 已处理|Processed: 394,000,000 kmers, 输出|output: 393,999,999
2026-02-02 22:18:59.999 - INFO - 已处理|Processed: 395,000,000 kmers, 输出|output: 394,999,999
2026-02-02 22:19:15.757 - INFO - 已处理|Processed: 396,000,000 kmers, 输出|output: 395,999,999
2026-02-02 22:19:31.516 - INFO - 已处理|Processed: 397,000,000 kmers, 输出|output: 396,999,999
2026-02-02 22:19:47.303 - INFO - 已处理|Processed: 398,000,000 kmers, 输出|output: 397,999,999
2026-02-02 22:20:03.100 - INFO - 已处理|Processed: 399,000,000 kmers, 输出|output: 398,999,999
2026-02-02 22:20:18.846 - INFO - 已处理|Processed: 400,000,000 kmers, 输出|output: 399,999,999
2026-02-02 22:20:34.550 - INFO - 已处理|Processed: 401,000,000 kmers, 输出|output: 400,999,999
2026-02-02 22:20:50.249 - INFO - 已处理|Processed: 402,000,000 kmers, 输出|output: 401,999,999
2026-02-02 22:21:05.915 - INFO - 已处理|Processed: 403,000,000 kmers, 输出|output: 402,999,999
2026-02-02 22:21:21.603 - INFO - 已处理|Processed: 404,000,000 kmers, 输出|output: 403,999,999
2026-02-02 22:21:37.281 - INFO - 已处理|Processed: 405,000,000 kmers, 输出|output: 404,999,999
2026-02-02 22:21:52.960 - INFO - 已处理|Processed: 406,000,000 kmers, 输出|output: 405,999,999
2026-02-02 22:22:08.658 - INFO - 已处理|Processed: 407,000,000 kmers, 输出|output: 406,999,999
2026-02-02 22:22:24.352 - INFO - 已处理|Processed: 408,000,000 kmers, 输出|output: 407,999,999
2026-02-02 22:22:40.082 - INFO - 已处理|Processed: 409,000,000 kmers, 输出|output: 408,999,999
2026-02-02 22:22:55.787 - INFO - 已处理|Processed: 410,000,000 kmers, 输出|output: 409,999,999
2026-02-02 22:23:11.463 - INFO - 已处理|Processed: 411,000,000 kmers, 输出|output: 410,999,999
2026-02-02 22:23:27.201 - INFO - 已处理|Processed: 412,000,000 kmers, 输出|output: 411,999,999
2026-02-02 22:23:42.870 - INFO - 已处理|Processed: 413,000,000 kmers, 输出|output: 412,999,999
2026-02-02 22:23:58.600 - INFO - 已处理|Processed: 414,000,000 kmers, 输出|output: 413,999,999
2026-02-02 22:24:14.285 - INFO - 已处理|Processed: 415,000,000 kmers, 输出|output: 414,999,999
2026-02-02 22:24:29.993 - INFO - 已处理|Processed: 416,000,000 kmers, 输出|output: 415,999,999
2026-02-02 22:24:45.736 - INFO - 已处理|Processed: 417,000,000 kmers, 输出|output: 416,999,999
2026-02-02 22:25:01.485 - INFO - 已处理|Processed: 418,000,000 kmers, 输出|output: 417,999,999
2026-02-02 22:25:17.235 - INFO - 已处理|Processed: 419,000,000 kmers, 输出|output: 418,999,999
2026-02-02 22:25:33.011 - INFO - 已处理|Processed: 420,000,000 kmers, 输出|output: 419,999,999
2026-02-02 22:25:48.829 - INFO - 已处理|Processed: 421,000,000 kmers, 输出|output: 420,999,999
2026-02-02 22:26:04.619 - INFO - 已处理|Processed: 422,000,000 kmers, 输出|output: 421,999,999
2026-02-02 22:26:20.380 - INFO - 已处理|Processed: 423,000,000 kmers, 输出|output: 422,999,999
2026-02-02 22:26:36.163 - INFO - 已处理|Processed: 424,000,000 kmers, 输出|output: 423,999,999
2026-02-02 22:26:51.975 - INFO - 已处理|Processed: 425,000,000 kmers, 输出|output: 424,999,999
2026-02-02 22:27:07.775 - INFO - 已处理|Processed: 426,000,000 kmers, 输出|output: 425,999,999
2026-02-02 22:27:23.492 - INFO - 已处理|Processed: 427,000,000 kmers, 输出|output: 426,999,999
2026-02-02 22:27:39.193 - INFO - 已处理|Processed: 428,000,000 kmers, 输出|output: 427,999,999
2026-02-02 22:27:54.941 - INFO - 已处理|Processed: 429,000,000 kmers, 输出|output: 428,999,999
2026-02-02 22:28:10.711 - INFO - 已处理|Processed: 430,000,000 kmers, 输出|output: 429,999,999
2026-02-02 22:28:26.474 - INFO - 已处理|Processed: 431,000,000 kmers, 输出|output: 430,999,999
2026-02-02 22:28:42.265 - INFO - 已处理|Processed: 432,000,000 kmers, 输出|output: 431,999,999
2026-02-02 22:28:58.076 - INFO - 已处理|Processed: 433,000,000 kmers, 输出|output: 432,999,999
2026-02-02 22:29:13.990 - INFO - 已处理|Processed: 434,000,000 kmers, 输出|output: 433,999,999
2026-02-02 22:29:29.872 - INFO - 已处理|Processed: 435,000,000 kmers, 输出|output: 434,999,999
2026-02-02 22:29:45.851 - INFO - 已处理|Processed: 436,000,000 kmers, 输出|output: 435,999,999
2026-02-02 22:30:01.777 - INFO - 已处理|Processed: 437,000,000 kmers, 输出|output: 436,999,999
2026-02-02 22:30:17.612 - INFO - 已处理|Processed: 438,000,000 kmers, 输出|output: 437,999,999
2026-02-02 22:30:33.449 - INFO - 已处理|Processed: 439,000,000 kmers, 输出|output: 438,999,999
2026-02-02 22:30:49.233 - INFO - 已处理|Processed: 440,000,000 kmers, 输出|output: 439,999,999
2026-02-02 22:31:04.979 - INFO - 已处理|Processed: 441,000,000 kmers, 输出|output: 440,999,999
2026-02-02 22:31:20.698 - INFO - 已处理|Processed: 442,000,000 kmers, 输出|output: 441,999,999
2026-02-02 22:31:36.385 - INFO - 已处理|Processed: 443,000,000 kmers, 输出|output: 442,999,999
2026-02-02 22:31:52.073 - INFO - 已处理|Processed: 444,000,000 kmers, 输出|output: 443,999,999
2026-02-02 22:32:07.760 - INFO - 已处理|Processed: 445,000,000 kmers, 输出|output: 444,999,999
2026-02-02 22:32:23.446 - INFO - 已处理|Processed: 446,000,000 kmers, 输出|output: 445,999,999
2026-02-02 22:32:39.188 - INFO - 已处理|Processed: 447,000,000 kmers, 输出|output: 446,999,999
2026-02-02 22:32:54.924 - INFO - 已处理|Processed: 448,000,000 kmers, 输出|output: 447,999,999
2026-02-02 22:33:10.670 - INFO - 已处理|Processed: 449,000,000 kmers, 输出|output: 448,999,999
2026-02-02 22:33:26.749 - INFO - 已处理|Processed: 450,000,000 kmers, 输出|output: 449,999,999
2026-02-02 22:33:42.572 - INFO - 已处理|Processed: 451,000,000 kmers, 输出|output: 450,999,999
2026-02-02 22:33:58.329 - INFO - 已处理|Processed: 452,000,000 kmers, 输出|output: 451,999,999
2026-02-02 22:34:14.171 - INFO - 已处理|Processed: 453,000,000 kmers, 输出|output: 452,999,999
