正在处理 SNP 文件: variation.filtered.snp.vcf.gz...
SNP 文件处理完成.
正在处理 INDEL 文件: variation.filtered.indel.vcf.gz...
INDEL 文件处理完成.

#CHROM	SAMPLE	SNP_COUNT	INDEL_COUNT	INDEL_TYPE
NC_081812.1	GC11	374716	25717	insertion
NC_081812.1	GC11	374716	31727	deletion
NC_081813.1	GC11	401088	24147	insertion
NC_081813.1	GC11	401088	32567	deletion
NC_081814.1	GC11	383558	25359	insertion
NC_081814.1	GC11	383558	31618	deletion
NC_081815.1	GC11	294127	18350	insertion
NC_081815.1	GC11	294127	23521	deletion
NC_081816.1	GC11	376807	23803	insertion
NC_081816.1	GC11	376807	29953	deletion
NC_081817.1	GC11	465056	31135	insertion
NC_081817.1	GC11	465056	38462	deletion
NC_081818.1	GC11	387470	24545	insertion
NC_081818.1	GC11	387470	31185	deletion
NC_081819.1	GC11	297355	17628	insertion
NC_081819.1	GC11	297355	22490	deletion
NC_081820.1	GC11	384548	23580	insertion
NC_081820.1	GC11	384548	31450	deletion
NC_081821.1	GC11	186181	11424	insertion
NC_081821.1	GC11	186181	14048	deletion
NC_081822.1	GC11	467179	30497	insertion
NC_081822.1	GC11	467179	38526	deletion
NC_081823.1	GC11	420267	24959	insertion
NC_081823.1	GC11	420267	31976	deletion
NC_007957.1	GC12	10	2	insertion
NC_007957.1	GC12	10	3	deletion
NC_012119.1	GC12	310	82	insertion
NC_012119.1	GC12	310	73	deletion
NC_081805.1	GC12	426396	28366	insertion
NC_081805.1	GC12	426396	35194	deletion
NC_081806.1	GC12	289534	17192	insertion
NC_081806.1	GC12	289534	20964	deletion
NC_081807.1	GC12	337708	19415	insertion
NC_081807.1	GC12	337708	25247	deletion
NC_081808.1	GC12	332572	22299	insertion
NC_081808.1	GC12	332572	27313	deletion
NC_081809.1	GC12	445153	27511	insertion
NC_081809.1	GC12	445153	35538	deletion
NC_081810.1	GC12	361120	23725	insertion
NC_081810.1	GC12	361120	30442	deletion
NC_081811.1	GC12	457330	30046	insertion
NC_081811.1	GC12	457330	37793	deletion
NC_081812.1	GC12	370950	25243	insertion
NC_081812.1	GC12	370950	31301	deletion
NC_081813.1	GC12	397181	23469	insertion
NC_081813.1	GC12	397181	32080	deletion
NC_081814.1	GC12	379393	24684	insertion
NC_081814.1	GC12	379393	30694	deletion
NC_081815.1	GC12	290257	18078	insertion
NC_081815.1	GC12	290257	23237	deletion
NC_081816.1	GC12	371302	23379	insertion
NC_081816.1	GC12	371302	29546	deletion
NC_081817.1	GC12	460803	30527	insertion
NC_081817.1	GC12	460803	37725	deletion
NC_081818.1	GC12	383088	23843	insertion
NC_081818.1	GC12	383088	30483	deletion
NC_081819.1	GC12	294431	17179	insertion
NC_081819.1	GC12	294431	22336	deletion
NC_081820.1	GC12	379922	22844	insertion
NC_081820.1	GC12	379922	30720	deletion
NC_081821.1	GC12	183541	11414	insertion
NC_081821.1	GC12	183541	13735	deletion
NC_081822.1	GC12	462654	29956	insertion
NC_081822.1	GC12	462654	37830	deletion
NC_081823.1	GC12	415674	24459	insertion
NC_081823.1	GC12	415674	31671	deletion
NC_007957.1	GC13	10	2	insertion
NC_007957.1	GC13	10	3	deletion
NC_012119.1	GC13	322	82	insertion
NC_012119.1	GC13	322	72	deletion
NC_081805.1	GC13	459049	31033	insertion
NC_081805.1	GC13	459049	38624	deletion
NC_081806.1	GC13	312433	19159	insertion
NC_081806.1	GC13	312433	23122	deletion
NC_081807.1	GC13	365938	22020	insertion
NC_081807.1	GC13	365938	28493	deletion
NC_081808.1	GC13	358075	24602	insertion
NC_081808.1	GC13	358075	30209	deletion
NC_081809.1	GC13	483483	30974	insertion
NC_081809.1	GC13	483483	39591	deletion
NC_081810.1	GC13	388204	26332	insertion
NC_081810.1	GC13	388204	33744	deletion
NC_081811.1	GC13	490804	33384	insertion
NC_081811.1	GC13	490804	41703	deletion
NC_081812.1	GC13	397294	27841	insertion
NC_081812.1	GC13	397294	34532	deletion
NC_081813.1	GC13	431393	26558	insertion
NC_081813.1	GC13	431393	35766	deletion
NC_081814.1	GC13	406505	27458	insertion
NC_081814.1	GC13	406505	33815	deletion
NC_081815.1	GC13	312694	19916	insertion
NC_081815.1	GC13	312694	25528	deletion
NC_081816.1	GC13	399152	25733	insertion
NC_081816.1	GC13	399152	32224	deletion
NC_081817.1	GC13	489425	33309	insertion
NC_081817.1	GC13	489425	41411	deletion
NC_081818.1	GC13	412760	26881	insertion
NC_081818.1	GC13	412760	33962	deletion
NC_081819.1	GC13	318236	19305	insertion
NC_081819.1	GC13	318236	24583	deletion
NC_081820.1	GC13	411028	25778	insertion
NC_081820.1	GC13	411028	34249	deletion
NC_081821.1	GC13	195091	12321	insertion
NC_081821.1	GC13	195091	14812	deletion
NC_081822.1	GC13	490614	32843	insertion
NC_081822.1	GC13	490614	41228	deletion
NC_081823.1	GC13	452126	27522	insertion
NC_081823.1	GC13	452126	35440	deletion
NC_007957.1	GC14	10	2	insertion
NC_007957.1	GC14	10	3	deletion
NC_012119.1	GC14	301	82	insertion
NC_012119.1	GC14	301	70	deletion
NC_081805.1	GC14	441201	29757	insertion
NC_081805.1	GC14	441201	37088	deletion
NC_081806.1	GC14	297702	17944	insertion
NC_081806.1	GC14	297702	21657	deletion
NC_081807.1	GC14	348394	20378	insertion
NC_081807.1	GC14	348394	26565	deletion
NC_081808.1	GC14	342153	23322	insertion
NC_081808.1	GC14	342153	28773	deletion
NC_081809.1	GC14	459696	28952	insertion
NC_081809.1	GC14	459696	37056	deletion
NC_081810.1	GC14	372459	25321	insertion
NC_081810.1	GC14	372459	32095	deletion
NC_081811.1	GC14	471046	31519	insertion
NC_081811.1	GC14	471046	39405	deletion
NC_081812.1	GC14	382054	26357	insertion
NC_081812.1	GC14	382054	32593	deletion
NC_081813.1	GC14	409157	24506	insertion
NC_081813.1	GC14	409157	33259	deletion
NC_081814.1	GC14	391038	25999	insertion
NC_081814.1	GC14	391038	32112	deletion
NC_081815.1	GC14	299132	18948	insertion
NC_081815.1	GC14	299132	24097	deletion
NC_081816.1	GC14	383344	24558	insertion
NC_081816.1	GC14	383344	30574	deletion
NC_081817.1	GC14	472760	31807	insertion
NC_081817.1	GC14	472760	39465	deletion
NC_081818.1	GC14	394064	25281	insertion
NC_081818.1	GC14	394064	31932	deletion
NC_081819.1	GC14	302531	18046	insertion
NC_081819.1	GC14	302531	23323	deletion
NC_081820.1	GC14	389905	23979	insertion
NC_081820.1	GC14	389905	32089	deletion
NC_081821.1	GC14	187975	11799	insertion
NC_081821.1	GC14	187975	14232	deletion
NC_081822.1	GC14	473873	31284	insertion
NC_081822.1	GC14	473873	39416	deletion
NC_081823.1	GC14	430951	26030	insertion
NC_081823.1	GC14	430951	33243	deletion
NC_007957.1	GC15	10	2	insertion
NC_007957.1	GC15	10	3	deletion
NC_012119.1	GC15	320	83	insertion
NC_012119.1	GC15	320	73	deletion
NC_081805.1	GC15	446742	30396	insertion
NC_081805.1	GC15	446742	37342	deletion
NC_081806.1	GC15	302110	18313	insertion
NC_081806.1	GC15	302110	22023	deletion
NC_081807.1	GC15	353575	20726	insertion
NC_081807.1	GC15	353575	27116	deletion
NC_081808.1	GC15	347291	23760	insertion
NC_081808.1	GC15	347291	29118	deletion
NC_081809.1	GC15	465148	29354	insertion
NC_081809.1	GC15	465148	37630	deletion
NC_081810.1	GC15	376252	25361	insertion
NC_081810.1	GC15	376252	32366	deletion
NC_081811.1	GC15	477967	32078	insertion
NC_081811.1	GC15	477967	40071	deletion
NC_081812.1	GC15	386054	26652	insertion
NC_081812.1	GC15	386054	32935	deletion
NC_081813.1	GC15	415083	25343	insertion
NC_081813.1	GC15	415083	34033	deletion
NC_081814.1	GC15	394317	26080	insertion
NC_081814.1	GC15	394317	32392	deletion
NC_081815.1	GC15	303372	19105	insertion
NC_081815.1	GC15	303372	24474	deletion
NC_081816.1	GC15	386961	24914	insertion
NC_081816.1	GC15	386961	30886	deletion
NC_081817.1	GC15	475972	31990	insertion
NC_081817.1	GC15	475972	39862	deletion
NC_081818.1	GC15	398795	25504	insertion
NC_081818.1	GC15	398795	32365	deletion
NC_081819.1	GC15	308116	18466	insertion
NC_081819.1	GC15	308116	23736	deletion
NC_081820.1	GC15	396837	24559	insertion
NC_081820.1	GC15	396837	32866	deletion
NC_081821.1	GC15	190148	11896	insertion
NC_081821.1	GC15	190148	14430	deletion
NC_081822.1	GC15	480402	31770	insertion
NC_081822.1	GC15	480402	40191	deletion
NC_081823.1	GC15	437275	26580	insertion
NC_081823.1	GC15	437275	33699	deletion
NC_007957.1	GC16	10	2	insertion
NC_007957.1	GC16	10	3	deletion
NC_012119.1	GC16	310	82	insertion
NC_012119.1	GC16	310	75	deletion
NC_081805.1	GC16	412574	26644	insertion
NC_081805.1	GC16	412574	33462	deletion
NC_081806.1	GC16	278884	16216	insertion
NC_081806.1	GC16	278884	19776	deletion
NC_081807.1	GC16	326611	18129	insertion
NC_081807.1	GC16	326611	23895	deletion
NC_081808.1	GC16	321526	20887	insertion
NC_081808.1	GC16	321526	25596	deletion
NC_081809.1	GC16	429987	25890	insertion
NC_081809.1	GC16	429987	33356	deletion
NC_081810.1	GC16	349805	22469	insertion
NC_081810.1	GC16	349805	28886	deletion
NC_081811.1	GC16	442861	28512	insertion
NC_081811.1	GC16	442861	35931	deletion
NC_081812.1	GC16	359962	23858	insertion
NC_081812.1	GC16	359962	29780	deletion
NC_081813.1	GC16	381717	21956	insertion
NC_081813.1	GC16	381717	29912	deletion
NC_081814.1	GC16	368431	23418	insertion
NC_081814.1	GC16	368431	29104	deletion
NC_081815.1	GC16	280989	17027	insertion
NC_081815.1	GC16	280989	22046	deletion
NC_081816.1	GC16	358113	21805	insertion
NC_081816.1	GC16	358113	27604	deletion
NC_081817.1	GC16	448490	29158	insertion
NC_081817.1	GC16	448490	36163	deletion
NC_081818.1	GC16	370096	22500	insertion
NC_081818.1	GC16	370096	28935	deletion
NC_081819.1	GC16	284409	16411	insertion
NC_081819.1	GC16	284409	20929	deletion
NC_081820.1	GC16	367336	21473	insertion
NC_081820.1	GC16	367336	28917	deletion
NC_081821.1	GC16	177487	10639	insertion
NC_081821.1	GC16	177487	12999	deletion
NC_081822.1	GC16	448684	28284	insertion
NC_081822.1	GC16	448684	36100	deletion
NC_081823.1	GC16	402456	23282	insertion
NC_081823.1	GC16	402456	29882	deletion
NC_007957.1	GC17	10	2	insertion
NC_007957.1	GC17	10	3	deletion
NC_012119.1	GC17	302	82	insertion
NC_012119.1	GC17	302	71	deletion
NC_081805.1	GC17	417823	25638	insertion
NC_081805.1	GC17	417823	32611	deletion
NC_081806.1	GC17	287033	15709	insertion
NC_081806.1	GC17	287033	19568	deletion
NC_081807.1	GC17	334266	17793	insertion
NC_081807.1	GC17	334266	23683	deletion
NC_081808.1	GC17	326799	20060	insertion
NC_081808.1	GC17	326799	25149	deletion
NC_081809.1	GC17	439085	24826	insertion
NC_081809.1	GC17	439085	32710	deletion
NC_081810.1	GC17	355188	21566	insertion
NC_081810.1	GC17	355188	28034	deletion
NC_081811.1	GC17	448149	27254	insertion
NC_081811.1	GC17	448149	35005	deletion
NC_081812.1	GC17	362170	22792	insertion
NC_081812.1	GC17	362170	28736	deletion
NC_081813.1	GC17	390601	21144	insertion
NC_081813.1	GC17	390601	29365	deletion
NC_081814.1	GC17	372598	22333	insertion
NC_081814.1	GC17	372598	28404	deletion
NC_081815.1	GC17	285897	16336	insertion
NC_081815.1	GC17	285897	21373	deletion
NC_081816.1	GC17	367592	21215	insertion
NC_081816.1	GC17	367592	27018	deletion
NC_081817.1	GC17	453324	27789	insertion
NC_081817.1	GC17	453324	35256	deletion
NC_081818.1	GC17	379073	21801	insertion
NC_081818.1	GC17	379073	28368	deletion
NC_081819.1	GC17	293878	15761	insertion
NC_081819.1	GC17	293878	20712	deletion
NC_081820.1	GC17	373783	20734	insertion
NC_081820.1	GC17	373783	28154	deletion
NC_081821.1	GC17	183657	10423	insertion
NC_081821.1	GC17	183657	12853	deletion
NC_081822.1	GC17	460109	27460	insertion
NC_081822.1	GC17	460109	35483	deletion
NC_081823.1	GC17	412232	22323	insertion
NC_081823.1	GC17	412232	29052	deletion
NC_007957.1	GC18	10	2	insertion
NC_007957.1	GC18	10	3	deletion
NC_012119.1	GC18	322	83	insertion
NC_012119.1	GC18	322	73	deletion
NC_081805.1	GC18	418911	27072	insertion
NC_081805.1	GC18	418911	33761	deletion
NC_081806.1	GC18	284644	16522	insertion
NC_081806.1	GC18	284644	20243	deletion
NC_081807.1	GC18	331981	18530	insertion
NC_081807.1	GC18	331981	24124	deletion
NC_081808.1	GC18	325365	20765	insertion
NC_081808.1	GC18	325365	25980	deletion
NC_081809.1	GC18	437336	26140	insertion
NC_081809.1	GC18	437336	33853	deletion
NC_081810.1	GC18	355083	22719	insertion
NC_081810.1	GC18	355083	29439	deletion
NC_081811.1	GC18	448860	28729	insertion
NC_081811.1	GC18	448860	36168	deletion
NC_081812.1	GC18	363114	23953	insertion
NC_081812.1	GC18	363114	29878	deletion
NC_081813.1	GC18	388541	22157	insertion
NC_081813.1	GC18	388541	30289	deletion
NC_081814.1	GC18	373691	23643	insertion
NC_081814.1	GC18	373691	29600	deletion
NC_081815.1	GC18	284610	17122	insertion
NC_081815.1	GC18	284610	22147	deletion
NC_081816.1	GC18	365138	22248	insertion
NC_081816.1	GC18	365138	28244	deletion
NC_081817.1	GC18	454117	29221	insertion
NC_081817.1	GC18	454117	36616	deletion
NC_081818.1	GC18	376216	22760	insertion
NC_081818.1	GC18	376216	29450	deletion
NC_081819.1	GC18	288575	16240	insertion
NC_081819.1	GC18	288575	21091	deletion
NC_081820.1	GC18	372172	21642	insertion
NC_081820.1	GC18	372172	29338	deletion
NC_081821.1	GC18	180553	10702	insertion
NC_081821.1	GC18	180553	13105	deletion
NC_081822.1	GC18	455862	28800	insertion
NC_081822.1	GC18	455862	36464	deletion
NC_081823.1	GC18	408505	23217	insertion
NC_081823.1	GC18	408505	30189	deletion
NC_007957.1	GC19	10	2	insertion
NC_007957.1	GC19	10	3	deletion
NC_012119.1	GC19	308	81	insertion
NC_012119.1	GC19	308	71	deletion
NC_081805.1	GC19	431307	27937	insertion
NC_081805.1	GC19	431307	34977	deletion
NC_081806.1	GC19	292785	17000	insertion
NC_081806.1	GC19	292785	20809	deletion
NC_081807.1	GC19	343376	19448	insertion
NC_081807.1	GC19	343376	25300	deletion
NC_081808.1	GC19	335397	21970	insertion
NC_081808.1	GC19	335397	27078	deletion
NC_081809.1	GC19	449733	26987	insertion
NC_081809.1	GC19	449733	35162	deletion
NC_081810.1	GC19	365512	23760	insertion
NC_081810.1	GC19	365512	30403	deletion
NC_081811.1	GC19	462491	29765	insertion
NC_081811.1	GC19	462491	37881	deletion
NC_081812.1	GC19	375554	24989	insertion
NC_081812.1	GC19	375554	30995	deletion
NC_081813.1	GC19	402560	23124	insertion
NC_081813.1	GC19	402560	31674	deletion
NC_081814.1	GC19	382811	24454	insertion
NC_081814.1	GC19	382811	30534	deletion
NC_081815.1	GC19	295066	17948	insertion
NC_081815.1	GC19	295066	23019	deletion
NC_081816.1	GC19	375728	23012	insertion
NC_081816.1	GC19	375728	29475	deletion
NC_081817.1	GC19	464547	30412	insertion
NC_081817.1	GC19	464547	37612	deletion
NC_081818.1	GC19	386709	23818	insertion
NC_081818.1	GC19	386709	30548	deletion
NC_081819.1	GC19	298966	17160	insertion
NC_081819.1	GC19	298966	22229	deletion
NC_081820.1	GC19	383752	22651	insertion
NC_081820.1	GC19	383752	30750	deletion
NC_081821.1	GC19	184877	11199	insertion
NC_081821.1	GC19	184877	13716	deletion
NC_081822.1	GC19	467082	29646	insertion
NC_081822.1	GC19	467082	37635	deletion
NC_081823.1	GC19	422422	24654	insertion
NC_081823.1	GC19	422422	31623	deletion
NC_007957.1	GC20	10	2	insertion
NC_007957.1	GC20	10	3	deletion
NC_012119.1	GC20	297	80	insertion
NC_012119.1	GC20	297	73	deletion
NC_081805.1	GC20	384002	24132	insertion
NC_081805.1	GC20	384002	30417	deletion
NC_081806.1	GC20	259447	14587	insertion
NC_081806.1	GC20	259447	18022	deletion
NC_081807.1	GC20	303824	16736	insertion
NC_081807.1	GC20	303824	21654	deletion
NC_081808.1	GC20	300067	18992	insertion
NC_081808.1	GC20	300067	23659	deletion
NC_081809.1	GC20	401018	23314	insertion
NC_081809.1	GC20	401018	30192	deletion
NC_081810.1	GC20	325583	20503	insertion
NC_081810.1	GC20	325583	26335	deletion
NC_081811.1	GC20	413938	26252	insertion
NC_081811.1	GC20	413938	32902	deletion
NC_081812.1	GC20	336545	21709	insertion
NC_081812.1	GC20	336545	27102	deletion
NC_081813.1	GC20	354318	19827	insertion
NC_081813.1	GC20	354318	27034	deletion
NC_081814.1	GC20	347086	21610	insertion
NC_081814.1	GC20	347086	27064	deletion
NC_081815.1	GC20	262073	15574	insertion
NC_081815.1	GC20	262073	19998	deletion
NC_081816.1	GC20	335245	19870	insertion
NC_081816.1	GC20	335245	25237	deletion
NC_081817.1	GC20	425037	26955	insertion
NC_081817.1	GC20	425037	33437	deletion
NC_081818.1	GC20	348088	20754	insertion
NC_081818.1	GC20	348088	26557	deletion
NC_081819.1	GC20	264121	14615	insertion
NC_081819.1	GC20	264121	18912	deletion
NC_081820.1	GC20	339969	19263	insertion
NC_081820.1	GC20	339969	26204	deletion
NC_081821.1	GC20	167825	9854	insertion
NC_081821.1	GC20	167825	11942	deletion
NC_081822.1	GC20	423131	26119	insertion
NC_081822.1	GC20	423131	33365	deletion
NC_081823.1	GC20	373486	20780	insertion
NC_081823.1	GC20	373486	26843	deletion
NC_007957.1	GC21	10	2	insertion
NC_007957.1	GC21	10	3	deletion
NC_012119.1	GC21	312	81	insertion
NC_012119.1	GC21	312	72	deletion
NC_081805.1	GC21	410384	26467	insertion
NC_081805.1	GC21	410384	33311	deletion
NC_081806.1	GC21	275332	16041	insertion
NC_081806.1	GC21	275332	19489	deletion
NC_081807.1	GC21	322686	17965	insertion
NC_081807.1	GC21	322686	23571	deletion
NC_081808.1	GC21	319928	20662	insertion
NC_081808.1	GC21	319928	25964	deletion
NC_081809.1	GC21	426500	25613	insertion
NC_081809.1	GC21	426500	33355	deletion
NC_081810.1	GC21	346317	22235	insertion
NC_081810.1	GC21	346317	28739	deletion
NC_081811.1	GC21	441266	28301	insertion
NC_081811.1	GC21	441266	35824	deletion
NC_081812.1	GC21	357135	23558	insertion
NC_081812.1	GC21	357135	29602	deletion
NC_081813.1	GC21	377749	21857	insertion
NC_081813.1	GC21	377749	29658	deletion
NC_081814.1	GC21	365255	23215	insertion
NC_081814.1	GC21	365255	29239	deletion
NC_081815.1	GC21	278773	16716	insertion
NC_081815.1	GC21	278773	21654	deletion
NC_081816.1	GC21	357204	21995	insertion
NC_081816.1	GC21	357204	27671	deletion
NC_081817.1	GC21	446637	28865	insertion
NC_081817.1	GC21	446637	35947	deletion
NC_081818.1	GC21	367017	22446	insertion
NC_081818.1	GC21	367017	28822	deletion
NC_081819.1	GC21	281412	15998	insertion
NC_081819.1	GC21	281412	20574	deletion
NC_081820.1	GC21	363838	21423	insertion
NC_081820.1	GC21	363838	28736	deletion
NC_081821.1	GC21	176470	10635	insertion
NC_081821.1	GC21	176470	12925	deletion
NC_081822.1	GC21	445173	28047	insertion
NC_081822.1	GC21	445173	35575	deletion
NC_081823.1	GC21	397530	22969	insertion
NC_081823.1	GC21	397530	29546	deletion
NC_007957.1	GC22	10	2	insertion
NC_007957.1	GC22	10	3	deletion
NC_012119.1	GC22	310	82	insertion
NC_012119.1	GC22	310	71	deletion
NC_081805.1	GC22	449842	29838	insertion
NC_081805.1	GC22	449842	37347	deletion
NC_081806.1	GC22	307363	18263	insertion
NC_081806.1	GC22	307363	22173	deletion
NC_081807.1	GC22	359365	20751	insertion
NC_081807.1	GC22	359365	27020	deletion
NC_081808.1	GC22	350374	23317	insertion
NC_081808.1	GC22	350374	28769	deletion
NC_081809.1	GC22	470821	29236	insertion
NC_081809.1	GC22	470821	37565	deletion
NC_081810.1	GC22	380687	25260	insertion
NC_081810.1	GC22	380687	32212	deletion
NC_081811.1	GC22	481726	31517	insertion
NC_081811.1	GC22	481726	39968	deletion
NC_081812.1	GC22	389100	26470	insertion
NC_081812.1	GC22	389100	32720	deletion
NC_081813.1	GC22	421793	25043	insertion
NC_081813.1	GC22	421793	33747	deletion
NC_081814.1	GC22	399130	26097	insertion
NC_081814.1	GC22	399130	32349	deletion
NC_081815.1	GC22	305306	18947	insertion
NC_081815.1	GC22	305306	24535	deletion
NC_081816.1	GC22	389989	24600	insertion
NC_081816.1	GC22	389989	30616	deletion
NC_081817.1	GC22	481369	31887	insertion
NC_081817.1	GC22	481369	39490	deletion
NC_081818.1	GC22	401645	25262	insertion
NC_081818.1	GC22	401645	32172	deletion
NC_081819.1	GC22	311226	18175	insertion
NC_081819.1	GC22	311226	23497	deletion
NC_081820.1	GC22	401139	24263	insertion
NC_081820.1	GC22	401139	32458	deletion
NC_081821.1	GC22	190309	11668	insertion
NC_081821.1	GC22	190309	14203	deletion
NC_081822.1	GC22	483387	31308	insertion
NC_081822.1	GC22	483387	39632	deletion
NC_081823.1	GC22	440278	26046	insertion
NC_081823.1	GC22	440278	33559	deletion
NC_007957.1	GC23	10	2	insertion
NC_007957.1	GC23	10	3	deletion
NC_012119.1	GC23	302	82	insertion
NC_012119.1	GC23	302	72	deletion
NC_081805.1	GC23	353944	22052	insertion
NC_081805.1	GC23	353944	27331	deletion
NC_081806.1	GC23	239402	13556	insertion
NC_081806.1	GC23	239402	16539	deletion
NC_081807.1	GC23	279785	14808	insertion
NC_081807.1	GC23	279785	19704	deletion
NC_081808.1	GC23	278451	17276	insertion
NC_081808.1	GC23	278451	21712	deletion
NC_081809.1	GC23	368038	21035	insertion
NC_081809.1	GC23	368038	27828	deletion
NC_081810.1	GC23	300504	18546	insertion
NC_081810.1	GC23	300504	23975	deletion
NC_081811.1	GC23	383799	23657	insertion
NC_081811.1	GC23	383799	30091	deletion
NC_081812.1	GC23	313180	19611	insertion
NC_081812.1	GC23	313180	24763	deletion
NC_081813.1	GC23	324526	17809	insertion
NC_081813.1	GC23	324526	24435	deletion
NC_081814.1	GC23	321767	19386	insertion
NC_081814.1	GC23	321767	24698	deletion
NC_081815.1	GC23	242602	13973	insertion
NC_081815.1	GC23	242602	18285	deletion
NC_081816.1	GC23	312244	18211	insertion
NC_081816.1	GC23	312244	23347	deletion
NC_081817.1	GC23	399781	24952	insertion
NC_081817.1	GC23	399781	30974	deletion
NC_081818.1	GC23	321248	18714	insertion
NC_081818.1	GC23	321248	24081	deletion
NC_081819.1	GC23	244731	13398	insertion
NC_081819.1	GC23	244731	17353	deletion
NC_081820.1	GC23	313120	17565	insertion
NC_081820.1	GC23	313120	23788	deletion
NC_081821.1	GC23	156987	8963	insertion
NC_081821.1	GC23	156987	10991	deletion
NC_081822.1	GC23	396154	23808	insertion
NC_081822.1	GC23	396154	30524	deletion
NC_081823.1	GC23	342462	18872	insertion
NC_081823.1	GC23	342462	24261	deletion
NC_007957.1	GC24	10	2	insertion
NC_007957.1	GC24	10	3	deletion
NC_012119.1	GC24	301	79	insertion
NC_012119.1	GC24	301	71	deletion
NC_081805.1	GC24	369528	23098	insertion
NC_081805.1	GC24	369528	28711	deletion
NC_081806.1	GC24	249631	14154	insertion
NC_081806.1	GC24	249631	17074	deletion
NC_081807.1	GC24	292246	15686	insertion
NC_081807.1	GC24	292246	20765	deletion
NC_081808.1	GC24	290007	18083	insertion
NC_081808.1	GC24	290007	22646	deletion
NC_081809.1	GC24	384150	22205	insertion
NC_081809.1	GC24	384150	28988	deletion
NC_081810.1	GC24	312821	19343	insertion
NC_081810.1	GC24	312821	25001	deletion
NC_081811.1	GC24	398682	24650	insertion
NC_081811.1	GC24	398682	31361	deletion
NC_081812.1	GC24	323268	20696	insertion
NC_081812.1	GC24	323268	26047	deletion
NC_081813.1	GC24	340237	18900	insertion
NC_081813.1	GC24	340237	25679	deletion
NC_081814.1	GC24	333564	20634	insertion
NC_081814.1	GC24	333564	25748	deletion
NC_081815.1	GC24	251385	14872	insertion
NC_081815.1	GC24	251385	18990	deletion
NC_081816.1	GC24	325265	19333	insertion
NC_081816.1	GC24	325265	24653	deletion
NC_081817.1	GC24	411516	25662	insertion
NC_081817.1	GC24	411516	32089	deletion
NC_081818.1	GC24	335414	19685	insertion
NC_081818.1	GC24	335414	25231	deletion
NC_081819.1	GC24	253857	13993	insertion
NC_081819.1	GC24	253857	17962	deletion
NC_081820.1	GC24	326041	18400	insertion
NC_081820.1	GC24	326041	24885	deletion
NC_081821.1	GC24	161687	9323	insertion
NC_081821.1	GC24	161687	11330	deletion
NC_081822.1	GC24	408958	24922	insertion
NC_081822.1	GC24	408958	31758	deletion
NC_081823.1	GC24	360216	19894	insertion
NC_081823.1	GC24	360216	25710	deletion
NC_007957.1	GC25	10	2	insertion
NC_007957.1	GC25	10	3	deletion
NC_012119.1	GC25	307	82	insertion
NC_012119.1	GC25	307	71	deletion
NC_081805.1	GC25	373260	23334	insertion
NC_081805.1	GC25	373260	29516	deletion
NC_081806.1	GC25	250910	14246	insertion
NC_081806.1	GC25	250910	17460	deletion
NC_081807.1	GC25	296336	15964	insertion
NC_081807.1	GC25	296336	21298	deletion
NC_081808.1	GC25	292299	18428	insertion
NC_081808.1	GC25	292299	23272	deletion
NC_081809.1	GC25	386018	22555	insertion
NC_081809.1	GC25	386018	29373	deletion
NC_081810.1	GC25	315517	19809	insertion
NC_081810.1	GC25	315517	25446	deletion
NC_081811.1	GC25	403144	25139	insertion
NC_081811.1	GC25	403144	31901	deletion
NC_081812.1	GC25	325274	20813	insertion
NC_081812.1	GC25	325274	26501	deletion
NC_081813.1	GC25	344128	19413	insertion
NC_081813.1	GC25	344128	26562	deletion
NC_081814.1	GC25	336842	20896	insertion
NC_081814.1	GC25	336842	26344	deletion
NC_081815.1	GC25	253391	14785	insertion
NC_081815.1	GC25	253391	19239	deletion
NC_081816.1	GC25	326670	19373	insertion
NC_081816.1	GC25	326670	24726	deletion
NC_081817.1	GC25	415476	26189	insertion
NC_081817.1	GC25	415476	32863	deletion
NC_081818.1	GC25	337311	20135	insertion
NC_081818.1	GC25	337311	25895	deletion
NC_081819.1	GC25	256972	14210	insertion
NC_081819.1	GC25	256972	18458	deletion
NC_081820.1	GC25	329564	19015	insertion
NC_081820.1	GC25	329564	25487	deletion
NC_081821.1	GC25	163194	9326	insertion
NC_081821.1	GC25	163194	11590	deletion
NC_081822.1	GC25	412804	25191	insertion
NC_081822.1	GC25	412804	32185	deletion
NC_081823.1	GC25	363009	20194	insertion
NC_081823.1	GC25	363009	26331	deletion
NC_007957.1	GC26	10	2	insertion
NC_007957.1	GC26	10	3	deletion
NC_012119.1	GC26	310	81	insertion
NC_012119.1	GC26	310	72	deletion
NC_081805.1	GC26	358911	22348	insertion
NC_081805.1	GC26	358911	28109	deletion
NC_081806.1	GC26	242926	13585	insertion
NC_081806.1	GC26	242926	16596	deletion
NC_081807.1	GC26	283210	15239	insertion
NC_081807.1	GC26	283210	20124	deletion
NC_081808.1	GC26	281382	17405	insertion
NC_081808.1	GC26	281382	21997	deletion
NC_081809.1	GC26	373103	21287	insertion
NC_081809.1	GC26	373103	27614	deletion
NC_081810.1	GC26	304651	18720	insertion
NC_081810.1	GC26	304651	24389	deletion
NC_081811.1	GC26	389083	24027	insertion
NC_081811.1	GC26	389083	30238	deletion
NC_081812.1	GC26	314812	19882	insertion
NC_081812.1	GC26	314812	24989	deletion
NC_081813.1	GC26	329183	17893	insertion
NC_081813.1	GC26	329183	24902	deletion
NC_081814.1	GC26	324797	20025	insertion
NC_081814.1	GC26	324797	25313	deletion
