2026-02-05 18:32:24.337 - INFO - ====================================================================================================
2026-02-05 18:32:24.337 - INFO -  Kmer丰度转VCF工具|Kmer Abundance to VCF Converter
2026-02-05 18:32:24.337 - INFO - ====================================================================================================
2026-02-05 18:32:24.337 - INFO - 输入文件|Input file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf/kmer_matrix_with_header.txt
2026-02-05 18:32:24.337 - INFO - 输出VCF|Output VCF: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf/soybean_181_samples.vcf.gz
2026-02-05 18:32:24.337 - INFO - 样本数|Number of samples: 181
2026-02-05 18:32:24.351 - INFO - 运行模式|Running mode: 快速模式（单次遍历）|Fast mode (single pass)
2026-02-05 18:32:24.351 - INFO - 染色体数量|Chromosome count: 20
2026-02-05 18:32:24.351 - INFO - 
2026-02-05 18:32:24.351 - INFO - ====================================================================================================
2026-02-05 18:32:24.351 - INFO -  快速模式转换（单次遍历）|Fast Mode Conversion (Single Pass)
2026-02-05 18:32:24.351 - INFO - ====================================================================================================
2026-02-05 18:32:24.351 - INFO - 输入文件|Input file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf/kmer_matrix_with_header.txt
2026-02-05 18:32:24.351 - INFO - 输出VCF|Output VCF: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf/soybean_181_samples.vcf.gz
2026-02-05 18:32:24.351 - INFO - 用户指定染色体数量|User-specified chromosome count: 20
2026-02-05 18:32:24.351 - INFO - 
2026-02-05 18:32:24.353 - INFO - 样本数量|Number of samples: 181
2026-02-05 18:32:24.353 - INFO - 预估kmer总数|Estimated total kmers: 17,341,634,442
2026-02-05 18:32:24.353 - INFO - 用户指定染色体数量|User-specified chromosome count: 20
2026-02-05 18:32:24.353 - INFO - 每条染色体平均长度|Average length per chromosome: 867,081,722
2026-02-05 18:32:24.353 - INFO - 
2026-02-05 18:32:24.353 - INFO - 开始转换数据行|Starting data line conversion...
2026-02-05 18:32:40.269 - INFO - 已处理|Processed: 1,000,000 kmers, 输出|output: 999,999
2026-02-05 19:31:13.758 - INFO - 已处理|Processed: 222,000,000 kmers, 输出|output: 221,999,999
2026-02-05 19:31:29.591 - INFO - 已处理|Processed: 223,000,000 kmers, 输出|output: 222,999,999
2026-02-05 19:31:45.473 - INFO - 已处理|Processed: 224,000,000 kmers, 输出|output: 223,999,999
2026-02-05 19:32:01.302 - INFO - 已处理|Processed: 225,000,000 kmers, 输出|output: 224,999,999
2026-02-05 19:32:17.177 - INFO - 已处理|Processed: 226,000,000 kmers, 输出|output: 225,999,999
2026-02-05 19:32:33.018 - INFO - 已处理|Processed: 227,000,000 kmers, 输出|output: 226,999,999
2026-02-05 19:32:48.912 - INFO - 已处理|Processed: 228,000,000 kmers, 输出|output: 227,999,999
2026-02-05 19:33:04.740 - INFO - 已处理|Processed: 229,000,000 kmers, 输出|output: 228,999,999
2026-02-05 19:33:20.612 - INFO - 已处理|Processed: 230,000,000 kmers, 输出|output: 229,999,999
2026-02-05 19:33:36.434 - INFO - 已处理|Processed: 231,000,000 kmers, 输出|output: 230,999,999
2026-02-05 19:33:52.315 - INFO - 已处理|Processed: 232,000,000 kmers, 输出|output: 231,999,999
2026-02-05 19:34:08.133 - INFO - 已处理|Processed: 233,000,000 kmers, 输出|output: 232,999,999
2026-02-05 19:34:24.027 - INFO - 已处理|Processed: 234,000,000 kmers, 输出|output: 233,999,999
2026-02-05 19:34:39.852 - INFO - 已处理|Processed: 235,000,000 kmers, 输出|output: 234,999,999
2026-02-05 19:34:55.758 - INFO - 已处理|Processed: 236,000,000 kmers, 输出|output: 235,999,999
2026-02-05 19:35:11.594 - INFO - 已处理|Processed: 237,000,000 kmers, 输出|output: 236,999,999
2026-02-05 19:35:27.478 - INFO - 已处理|Processed: 238,000,000 kmers, 输出|output: 237,999,999
2026-02-05 19:35:43.310 - INFO - 已处理|Processed: 239,000,000 kmers, 输出|output: 238,999,999
2026-02-05 19:35:59.200 - INFO - 已处理|Processed: 240,000,000 kmers, 输出|output: 239,999,999
2026-02-05 19:36:15.031 - INFO - 已处理|Processed: 241,000,000 kmers, 输出|output: 240,999,999
2026-02-05 19:36:30.922 - INFO - 已处理|Processed: 242,000,000 kmers, 输出|output: 241,999,999
2026-02-05 19:36:46.751 - INFO - 已处理|Processed: 243,000,000 kmers, 输出|output: 242,999,999
2026-02-05 19:37:02.651 - INFO - 已处理|Processed: 244,000,000 kmers, 输出|output: 243,999,999
2026-02-05 19:37:18.476 - INFO - 已处理|Processed: 245,000,000 kmers, 输出|output: 244,999,999
2026-02-05 19:37:34.365 - INFO - 已处理|Processed: 246,000,000 kmers, 输出|output: 245,999,999
2026-02-05 19:37:50.191 - INFO - 已处理|Processed: 247,000,000 kmers, 输出|output: 246,999,999
2026-02-05 19:38:06.077 - INFO - 已处理|Processed: 248,000,000 kmers, 输出|output: 247,999,999
2026-02-05 19:38:21.925 - INFO - 已处理|Processed: 249,000,000 kmers, 输出|output: 248,999,999
2026-02-05 19:38:37.817 - INFO - 已处理|Processed: 250,000,000 kmers, 输出|output: 249,999,999
2026-02-05 19:38:53.691 - INFO - 已处理|Processed: 251,000,000 kmers, 输出|output: 250,999,999
2026-02-05 19:39:09.659 - INFO - 已处理|Processed: 252,000,000 kmers, 输出|output: 251,999,999
2026-02-05 19:39:25.581 - INFO - 已处理|Processed: 253,000,000 kmers, 输出|output: 252,999,999
2026-02-05 19:39:41.550 - INFO - 已处理|Processed: 254,000,000 kmers, 输出|output: 253,999,999
2026-02-05 19:39:57.471 - INFO - 已处理|Processed: 255,000,000 kmers, 输出|output: 254,999,999
2026-02-05 19:40:13.500 - INFO - 已处理|Processed: 256,000,000 kmers, 输出|output: 255,999,999
2026-02-05 19:40:29.431 - INFO - 已处理|Processed: 257,000,000 kmers, 输出|output: 256,999,999
2026-02-05 19:40:45.420 - INFO - 已处理|Processed: 258,000,000 kmers, 输出|output: 257,999,999
2026-02-05 19:41:01.345 - INFO - 已处理|Processed: 259,000,000 kmers, 输出|output: 258,999,999
2026-02-05 19:41:17.318 - INFO - 已处理|Processed: 260,000,000 kmers, 输出|output: 259,999,999
2026-02-05 19:41:33.247 - INFO - 已处理|Processed: 261,000,000 kmers, 输出|output: 260,999,999
2026-02-05 19:41:49.217 - INFO - 已处理|Processed: 262,000,000 kmers, 输出|output: 261,999,999
2026-02-05 19:42:05.137 - INFO - 已处理|Processed: 263,000,000 kmers, 输出|output: 262,999,999
2026-02-05 19:42:21.118 - INFO - 已处理|Processed: 264,000,000 kmers, 输出|output: 263,999,999
2026-02-05 19:42:37.053 - INFO - 已处理|Processed: 265,000,000 kmers, 输出|output: 264,999,999
2026-02-05 19:42:53.026 - INFO - 已处理|Processed: 266,000,000 kmers, 输出|output: 265,999,999
2026-02-05 19:43:08.939 - INFO - 已处理|Processed: 267,000,000 kmers, 输出|output: 266,999,999
2026-02-05 19:43:24.929 - INFO - 已处理|Processed: 268,000,000 kmers, 输出|output: 267,999,999
2026-02-05 19:43:40.860 - INFO - 已处理|Processed: 269,000,000 kmers, 输出|output: 268,999,999
2026-02-05 19:43:56.874 - INFO - 已处理|Processed: 270,000,000 kmers, 输出|output: 269,999,999
2026-02-05 19:44:12.803 - INFO - 已处理|Processed: 271,000,000 kmers, 输出|output: 270,999,999
2026-02-05 19:44:28.796 - INFO - 已处理|Processed: 272,000,000 kmers, 输出|output: 271,999,999
2026-02-05 19:44:44.725 - INFO - 已处理|Processed: 273,000,000 kmers, 输出|output: 272,999,999
2026-02-05 19:45:00.695 - INFO - 已处理|Processed: 274,000,000 kmers, 输出|output: 273,999,999
2026-02-05 19:45:16.600 - INFO - 已处理|Processed: 275,000,000 kmers, 输出|output: 274,999,999
2026-02-05 19:45:32.594 - INFO - 已处理|Processed: 276,000,000 kmers, 输出|output: 275,999,999
2026-02-05 19:45:48.502 - INFO - 已处理|Processed: 277,000,000 kmers, 输出|output: 276,999,999
2026-02-05 19:46:04.458 - INFO - 已处理|Processed: 278,000,000 kmers, 输出|output: 277,999,999
2026-02-05 19:46:20.378 - INFO - 已处理|Processed: 279,000,000 kmers, 输出|output: 278,999,999
2026-02-05 19:46:36.368 - INFO - 已处理|Processed: 280,000,000 kmers, 输出|output: 279,999,999
2026-02-05 19:46:52.296 - INFO - 已处理|Processed: 281,000,000 kmers, 输出|output: 280,999,999
2026-02-05 19:47:08.272 - INFO - 已处理|Processed: 282,000,000 kmers, 输出|output: 281,999,999
2026-02-05 19:47:24.200 - INFO - 已处理|Processed: 283,000,000 kmers, 输出|output: 282,999,999
2026-02-05 19:47:40.191 - INFO - 已处理|Processed: 284,000,000 kmers, 输出|output: 283,999,999
2026-02-05 19:47:56.109 - INFO - 已处理|Processed: 285,000,000 kmers, 输出|output: 284,999,999
2026-02-05 19:48:12.117 - INFO - 已处理|Processed: 286,000,000 kmers, 输出|output: 285,999,999
2026-02-05 19:48:28.040 - INFO - 已处理|Processed: 287,000,000 kmers, 输出|output: 286,999,999
2026-02-05 19:48:44.036 - INFO - 已处理|Processed: 288,000,000 kmers, 输出|output: 287,999,999
2026-02-05 19:48:59.966 - INFO - 已处理|Processed: 289,000,000 kmers, 输出|output: 288,999,999
2026-02-05 19:49:15.946 - INFO - 已处理|Processed: 290,000,000 kmers, 输出|output: 289,999,999
2026-02-05 19:49:31.878 - INFO - 已处理|Processed: 291,000,000 kmers, 输出|output: 290,999,999
2026-02-05 19:49:47.870 - INFO - 已处理|Processed: 292,000,000 kmers, 输出|output: 291,999,999
2026-02-05 19:50:03.799 - INFO - 已处理|Processed: 293,000,000 kmers, 输出|output: 292,999,999
2026-02-05 19:50:19.768 - INFO - 已处理|Processed: 294,000,000 kmers, 输出|output: 293,999,999
2026-02-05 19:50:35.696 - INFO - 已处理|Processed: 295,000,000 kmers, 输出|output: 294,999,999
2026-02-05 19:50:51.678 - INFO - 已处理|Processed: 296,000,000 kmers, 输出|output: 295,999,999
2026-02-05 19:51:07.598 - INFO - 已处理|Processed: 297,000,000 kmers, 输出|output: 296,999,999
2026-02-05 19:51:23.576 - INFO - 已处理|Processed: 298,000,000 kmers, 输出|output: 297,999,999
2026-02-05 19:51:39.496 - INFO - 已处理|Processed: 299,000,000 kmers, 输出|output: 298,999,999
2026-02-05 19:51:55.476 - INFO - 已处理|Processed: 300,000,000 kmers, 输出|output: 299,999,999
2026-02-05 19:52:11.410 - INFO - 已处理|Processed: 301,000,000 kmers, 输出|output: 300,999,999
2026-02-05 19:52:27.399 - INFO - 已处理|Processed: 302,000,000 kmers, 输出|output: 301,999,999
2026-02-05 19:52:43.313 - INFO - 已处理|Processed: 303,000,000 kmers, 输出|output: 302,999,999
2026-02-05 19:52:59.289 - INFO - 已处理|Processed: 304,000,000 kmers, 输出|output: 303,999,999
2026-02-05 19:53:15.198 - INFO - 已处理|Processed: 305,000,000 kmers, 输出|output: 304,999,999
2026-02-05 19:53:31.162 - INFO - 已处理|Processed: 306,000,000 kmers, 输出|output: 305,999,999
2026-02-05 19:53:47.089 - INFO - 已处理|Processed: 307,000,000 kmers, 输出|output: 306,999,999
2026-02-05 19:54:03.058 - INFO - 已处理|Processed: 308,000,000 kmers, 输出|output: 307,999,999
2026-02-05 19:54:18.969 - INFO - 已处理|Processed: 309,000,000 kmers, 输出|output: 308,999,999
2026-02-05 19:54:34.936 - INFO - 已处理|Processed: 310,000,000 kmers, 输出|output: 309,999,999
2026-02-05 19:54:50.841 - INFO - 已处理|Processed: 311,000,000 kmers, 输出|output: 310,999,999
2026-02-05 19:55:06.819 - INFO - 已处理|Processed: 312,000,000 kmers, 输出|output: 311,999,999
2026-02-05 19:55:22.807 - INFO - 已处理|Processed: 313,000,000 kmers, 输出|output: 312,999,999
2026-02-05 19:55:38.779 - INFO - 已处理|Processed: 314,000,000 kmers, 输出|output: 313,999,999
2026-02-05 19:55:54.706 - INFO - 已处理|Processed: 315,000,000 kmers, 输出|output: 314,999,999
2026-02-05 19:56:10.673 - INFO - 已处理|Processed: 316,000,000 kmers, 输出|output: 315,999,999
2026-02-05 19:56:26.576 - INFO - 已处理|Processed: 317,000,000 kmers, 输出|output: 316,999,999
2026-02-05 19:56:42.559 - INFO - 已处理|Processed: 318,000,000 kmers, 输出|output: 317,999,999
2026-02-05 19:56:58.472 - INFO - 已处理|Processed: 319,000,000 kmers, 输出|output: 318,999,999
2026-02-05 19:57:14.439 - INFO - 已处理|Processed: 320,000,000 kmers, 输出|output: 319,999,999
2026-02-05 19:57:30.348 - INFO - 已处理|Processed: 321,000,000 kmers, 输出|output: 320,999,999
2026-02-05 19:57:46.320 - INFO - 已处理|Processed: 322,000,000 kmers, 输出|output: 321,999,999
2026-02-05 19:58:02.235 - INFO - 已处理|Processed: 323,000,000 kmers, 输出|output: 322,999,999
2026-02-05 19:58:18.217 - INFO - 已处理|Processed: 324,000,000 kmers, 输出|output: 323,999,999
2026-02-05 19:58:34.138 - INFO - 已处理|Processed: 325,000,000 kmers, 输出|output: 324,999,999
2026-02-05 19:58:50.124 - INFO - 已处理|Processed: 326,000,000 kmers, 输出|output: 325,999,999
2026-02-05 19:59:06.037 - INFO - 已处理|Processed: 327,000,000 kmers, 输出|output: 326,999,999
2026-02-05 19:59:22.027 - INFO - 已处理|Processed: 328,000,000 kmers, 输出|output: 327,999,999
2026-02-05 19:59:37.956 - INFO - 已处理|Processed: 329,000,000 kmers, 输出|output: 328,999,999
2026-02-05 19:59:53.924 - INFO - 已处理|Processed: 330,000,000 kmers, 输出|output: 329,999,999
2026-02-05 20:00:09.856 - INFO - 已处理|Processed: 331,000,000 kmers, 输出|output: 330,999,999
2026-02-05 20:00:25.836 - INFO - 已处理|Processed: 332,000,000 kmers, 输出|output: 331,999,999
2026-02-05 20:00:41.763 - INFO - 已处理|Processed: 333,000,000 kmers, 输出|output: 332,999,999
2026-02-05 20:00:57.747 - INFO - 已处理|Processed: 334,000,000 kmers, 输出|output: 333,999,999
2026-02-05 20:01:13.672 - INFO - 已处理|Processed: 335,000,000 kmers, 输出|output: 334,999,999
2026-02-05 20:01:29.648 - INFO - 已处理|Processed: 336,000,000 kmers, 输出|output: 335,999,999
2026-02-05 20:01:45.545 - INFO - 已处理|Processed: 337,000,000 kmers, 输出|output: 336,999,999
2026-02-05 20:02:01.514 - INFO - 已处理|Processed: 338,000,000 kmers, 输出|output: 337,999,999
2026-02-05 20:02:17.436 - INFO - 已处理|Processed: 339,000,000 kmers, 输出|output: 338,999,999
2026-02-05 20:02:33.410 - INFO - 已处理|Processed: 340,000,000 kmers, 输出|output: 339,999,999
2026-02-05 20:02:49.579 - INFO - 已处理|Processed: 341,000,000 kmers, 输出|output: 340,999,999
2026-02-05 20:03:05.603 - INFO - 已处理|Processed: 342,000,000 kmers, 输出|output: 341,999,999
2026-02-05 20:03:21.530 - INFO - 已处理|Processed: 343,000,000 kmers, 输出|output: 342,999,999
2026-02-05 20:03:37.516 - INFO - 已处理|Processed: 344,000,000 kmers, 输出|output: 343,999,999
2026-02-05 20:03:53.450 - INFO - 已处理|Processed: 345,000,000 kmers, 输出|output: 344,999,999
2026-02-05 20:04:09.425 - INFO - 已处理|Processed: 346,000,000 kmers, 输出|output: 345,999,999
2026-02-05 20:04:25.358 - INFO - 已处理|Processed: 347,000,000 kmers, 输出|output: 346,999,999
2026-02-05 20:04:41.328 - INFO - 已处理|Processed: 348,000,000 kmers, 输出|output: 347,999,999
2026-02-05 20:04:57.255 - INFO - 已处理|Processed: 349,000,000 kmers, 输出|output: 348,999,999
2026-02-05 20:05:13.225 - INFO - 已处理|Processed: 350,000,000 kmers, 输出|output: 349,999,999
2026-02-05 20:05:29.138 - INFO - 已处理|Processed: 351,000,000 kmers, 输出|output: 350,999,999
2026-02-05 20:05:45.120 - INFO - 已处理|Processed: 352,000,000 kmers, 输出|output: 351,999,999
2026-02-05 20:06:01.043 - INFO - 已处理|Processed: 353,000,000 kmers, 输出|output: 352,999,999
2026-02-05 20:06:17.021 - INFO - 已处理|Processed: 354,000,000 kmers, 输出|output: 353,999,999
2026-02-05 20:06:32.955 - INFO - 已处理|Processed: 355,000,000 kmers, 输出|output: 354,999,999
2026-02-05 20:06:48.941 - INFO - 已处理|Processed: 356,000,000 kmers, 输出|output: 355,999,999
2026-02-05 20:07:04.879 - INFO - 已处理|Processed: 357,000,000 kmers, 输出|output: 356,999,999
2026-02-05 20:07:20.866 - INFO - 已处理|Processed: 358,000,000 kmers, 输出|output: 357,999,999
2026-02-05 20:07:36.790 - INFO - 已处理|Processed: 359,000,000 kmers, 输出|output: 358,999,999
2026-02-05 20:07:52.755 - INFO - 已处理|Processed: 360,000,000 kmers, 输出|output: 359,999,999
2026-02-05 20:08:08.697 - INFO - 已处理|Processed: 361,000,000 kmers, 输出|output: 360,999,999
2026-02-05 20:08:24.671 - INFO - 已处理|Processed: 362,000,000 kmers, 输出|output: 361,999,999
2026-02-05 20:08:40.589 - INFO - 已处理|Processed: 363,000,000 kmers, 输出|output: 362,999,999
2026-02-05 20:08:56.575 - INFO - 已处理|Processed: 364,000,000 kmers, 输出|output: 363,999,999
2026-02-05 20:09:12.494 - INFO - 已处理|Processed: 365,000,000 kmers, 输出|output: 364,999,999
2026-02-05 20:09:28.469 - INFO - 已处理|Processed: 366,000,000 kmers, 输出|output: 365,999,999
2026-02-05 20:09:44.388 - INFO - 已处理|Processed: 367,000,000 kmers, 输出|output: 366,999,999
2026-02-05 20:10:00.380 - INFO - 已处理|Processed: 368,000,000 kmers, 输出|output: 367,999,999
2026-02-05 20:10:16.306 - INFO - 已处理|Processed: 369,000,000 kmers, 输出|output: 368,999,999
2026-02-05 20:10:32.315 - INFO - 已处理|Processed: 370,000,000 kmers, 输出|output: 369,999,999
2026-02-05 20:10:48.231 - INFO - 已处理|Processed: 371,000,000 kmers, 输出|output: 370,999,999
2026-02-05 20:11:04.214 - INFO - 已处理|Processed: 372,000,000 kmers, 输出|output: 371,999,999
2026-02-05 20:11:20.183 - INFO - 已处理|Processed: 373,000,000 kmers, 输出|output: 372,999,999
2026-02-05 20:11:36.175 - INFO - 已处理|Processed: 374,000,000 kmers, 输出|output: 373,999,999
2026-02-05 20:11:52.101 - INFO - 已处理|Processed: 375,000,000 kmers, 输出|output: 374,999,999
2026-02-05 20:12:08.078 - INFO - 已处理|Processed: 376,000,000 kmers, 输出|output: 375,999,999
2026-02-05 20:12:24.015 - INFO - 已处理|Processed: 377,000,000 kmers, 输出|output: 376,999,999
2026-02-05 20:12:39.995 - INFO - 已处理|Processed: 378,000,000 kmers, 输出|output: 377,999,999
2026-02-05 20:12:55.906 - INFO - 已处理|Processed: 379,000,000 kmers, 输出|output: 378,999,999
2026-02-05 20:13:11.879 - INFO - 已处理|Processed: 380,000,000 kmers, 输出|output: 379,999,999
2026-02-05 20:13:27.819 - INFO - 已处理|Processed: 381,000,000 kmers, 输出|output: 380,999,999
2026-02-05 20:13:43.797 - INFO - 已处理|Processed: 382,000,000 kmers, 输出|output: 381,999,999
2026-02-05 20:13:59.717 - INFO - 已处理|Processed: 383,000,000 kmers, 输出|output: 382,999,999
2026-02-05 20:14:15.696 - INFO - 已处理|Processed: 384,000,000 kmers, 输出|output: 383,999,999
2026-02-05 20:14:31.617 - INFO - 已处理|Processed: 385,000,000 kmers, 输出|output: 384,999,999
2026-02-05 20:14:47.605 - INFO - 已处理|Processed: 386,000,000 kmers, 输出|output: 385,999,999
2026-02-05 20:15:03.532 - INFO - 已处理|Processed: 387,000,000 kmers, 输出|output: 386,999,999
2026-02-05 20:15:19.508 - INFO - 已处理|Processed: 388,000,000 kmers, 输出|output: 387,999,999
2026-02-05 20:15:35.435 - INFO - 已处理|Processed: 389,000,000 kmers, 输出|output: 388,999,999
2026-02-05 20:15:51.408 - INFO - 已处理|Processed: 390,000,000 kmers, 输出|output: 389,999,999
2026-02-05 20:16:07.324 - INFO - 已处理|Processed: 391,000,000 kmers, 输出|output: 390,999,999
2026-02-05 20:16:23.299 - INFO - 已处理|Processed: 392,000,000 kmers, 输出|output: 391,999,999
2026-02-05 20:16:39.213 - INFO - 已处理|Processed: 393,000,000 kmers, 输出|output: 392,999,999
2026-02-05 20:16:55.194 - INFO - 已处理|Processed: 394,000,000 kmers, 输出|output: 393,999,999
2026-02-05 20:17:11.118 - INFO - 已处理|Processed: 395,000,000 kmers, 输出|output: 394,999,999
2026-02-05 20:17:27.110 - INFO - 已处理|Processed: 396,000,000 kmers, 输出|output: 395,999,999
2026-02-05 20:17:43.032 - INFO - 已处理|Processed: 397,000,000 kmers, 输出|output: 396,999,999
2026-02-05 20:17:59.048 - INFO - 已处理|Processed: 398,000,000 kmers, 输出|output: 397,999,999
2026-02-05 20:18:14.975 - INFO - 已处理|Processed: 399,000,000 kmers, 输出|output: 398,999,999
2026-02-05 20:18:30.954 - INFO - 已处理|Processed: 400,000,000 kmers, 输出|output: 399,999,999
2026-02-05 20:18:46.867 - INFO - 已处理|Processed: 401,000,000 kmers, 输出|output: 400,999,999
2026-02-05 20:19:02.836 - INFO - 已处理|Processed: 402,000,000 kmers, 输出|output: 401,999,999
2026-02-05 20:19:18.752 - INFO - 已处理|Processed: 403,000,000 kmers, 输出|output: 402,999,999
2026-02-05 20:19:34.734 - INFO - 已处理|Processed: 404,000,000 kmers, 输出|output: 403,999,999
2026-02-05 20:19:50.656 - INFO - 已处理|Processed: 405,000,000 kmers, 输出|output: 404,999,999
2026-02-05 20:20:06.635 - INFO - 已处理|Processed: 406,000,000 kmers, 输出|output: 405,999,999
2026-02-05 20:20:22.574 - INFO - 已处理|Processed: 407,000,000 kmers, 输出|output: 406,999,999
2026-02-05 20:20:38.552 - INFO - 已处理|Processed: 408,000,000 kmers, 输出|output: 407,999,999
2026-02-05 20:20:54.476 - INFO - 已处理|Processed: 409,000,000 kmers, 输出|output: 408,999,999
2026-02-05 20:21:10.460 - INFO - 已处理|Processed: 410,000,000 kmers, 输出|output: 409,999,999
2026-02-05 20:21:26.380 - INFO - 已处理|Processed: 411,000,000 kmers, 输出|output: 410,999,999
2026-02-05 20:21:42.340 - INFO - 已处理|Processed: 412,000,000 kmers, 输出|output: 411,999,999
2026-02-05 20:21:58.265 - INFO - 已处理|Processed: 413,000,000 kmers, 输出|output: 412,999,999
2026-02-05 20:22:14.239 - INFO - 已处理|Processed: 414,000,000 kmers, 输出|output: 413,999,999
2026-02-05 20:22:30.176 - INFO - 已处理|Processed: 415,000,000 kmers, 输出|output: 414,999,999
2026-02-05 20:22:46.158 - INFO - 已处理|Processed: 416,000,000 kmers, 输出|output: 415,999,999
2026-02-05 20:23:02.091 - INFO - 已处理|Processed: 417,000,000 kmers, 输出|output: 416,999,999
2026-02-05 20:23:18.077 - INFO - 已处理|Processed: 418,000,000 kmers, 输出|output: 417,999,999
2026-02-05 20:23:34.033 - INFO - 已处理|Processed: 419,000,000 kmers, 输出|output: 418,999,999
2026-02-05 20:23:50.025 - INFO - 已处理|Processed: 420,000,000 kmers, 输出|output: 419,999,999
2026-02-05 20:24:05.938 - INFO - 已处理|Processed: 421,000,000 kmers, 输出|output: 420,999,999
2026-02-05 20:24:21.916 - INFO - 已处理|Processed: 422,000,000 kmers, 输出|output: 421,999,999
2026-02-05 20:24:37.854 - INFO - 已处理|Processed: 423,000,000 kmers, 输出|output: 422,999,999
2026-02-05 20:24:53.844 - INFO - 已处理|Processed: 424,000,000 kmers, 输出|output: 423,999,999
2026-02-05 20:25:09.759 - INFO - 已处理|Processed: 425,000,000 kmers, 输出|output: 424,999,999
2026-02-05 20:25:25.745 - INFO - 已处理|Processed: 426,000,000 kmers, 输出|output: 425,999,999
2026-02-05 20:25:41.678 - INFO - 已处理|Processed: 427,000,000 kmers, 输出|output: 426,999,999
2026-02-05 20:25:57.666 - INFO - 已处理|Processed: 428,000,000 kmers, 输出|output: 427,999,999
2026-02-05 20:26:13.587 - INFO - 已处理|Processed: 429,000,000 kmers, 输出|output: 428,999,999
2026-02-05 20:26:29.567 - INFO - 已处理|Processed: 430,000,000 kmers, 输出|output: 429,999,999
2026-02-05 20:26:45.490 - INFO - 已处理|Processed: 431,000,000 kmers, 输出|output: 430,999,999
2026-02-05 20:27:01.464 - INFO - 已处理|Processed: 432,000,000 kmers, 输出|output: 431,999,999
2026-02-05 20:27:17.387 - INFO - 已处理|Processed: 433,000,000 kmers, 输出|output: 432,999,999
2026-02-05 20:27:33.353 - INFO - 已处理|Processed: 434,000,000 kmers, 输出|output: 433,999,999
2026-02-05 20:27:49.274 - INFO - 已处理|Processed: 435,000,000 kmers, 输出|output: 434,999,999
2026-02-05 20:28:05.254 - INFO - 已处理|Processed: 436,000,000 kmers, 输出|output: 435,999,999
2026-02-05 20:28:21.162 - INFO - 已处理|Processed: 437,000,000 kmers, 输出|output: 436,999,999
2026-02-05 20:28:37.143 - INFO - 已处理|Processed: 438,000,000 kmers, 输出|output: 437,999,999
2026-02-05 20:28:53.075 - INFO - 已处理|Processed: 439,000,000 kmers, 输出|output: 438,999,999
2026-02-05 20:29:09.051 - INFO - 已处理|Processed: 440,000,000 kmers, 输出|output: 439,999,999
2026-02-05 20:29:24.977 - INFO - 已处理|Processed: 441,000,000 kmers, 输出|output: 440,999,999
2026-02-05 20:29:40.956 - INFO - 已处理|Processed: 442,000,000 kmers, 输出|output: 441,999,999
2026-02-05 20:29:56.905 - INFO - 已处理|Processed: 443,000,000 kmers, 输出|output: 442,999,999
2026-02-05 20:30:12.884 - INFO - 已处理|Processed: 444,000,000 kmers, 输出|output: 443,999,999
2026-02-05 20:30:28.816 - INFO - 已处理|Processed: 445,000,000 kmers, 输出|output: 444,999,999
2026-02-05 20:30:44.796 - INFO - 已处理|Processed: 446,000,000 kmers, 输出|output: 445,999,999
2026-02-05 20:31:00.732 - INFO - 已处理|Processed: 447,000,000 kmers, 输出|output: 446,999,999
2026-02-05 20:31:16.704 - INFO - 已处理|Processed: 448,000,000 kmers, 输出|output: 447,999,999
2026-02-05 20:31:32.627 - INFO - 已处理|Processed: 449,000,000 kmers, 输出|output: 448,999,999
2026-02-05 20:31:48.607 - INFO - 已处理|Processed: 450,000,000 kmers, 输出|output: 449,999,999
2026-02-05 20:32:04.540 - INFO - 已处理|Processed: 451,000,000 kmers, 输出|output: 450,999,999
2026-02-05 20:32:20.524 - INFO - 已处理|Processed: 452,000,000 kmers, 输出|output: 451,999,999
2026-02-05 20:32:36.445 - INFO - 已处理|Processed: 453,000,000 kmers, 输出|output: 452,999,999
